repo_name,language,clone_url,github_id
hellochenjinjun/newfastframe,java,https://github.com/hellochenjinjun/newfastframe.git,3801625
spawpaw/mybatis-generator-gui-extension,java,https://github.com/spawpaw/mybatis-generator-gui-extension.git,3802020
awspring/spring-cloud-aws,java,https://github.com/awspring/spring-cloud-aws.git,3802585
naccl/nblog,java,https://github.com/naccl/nblog.git,3802604
ipipman/javaspringbootsamples,java,https://github.com/ipipman/javaspringbootsamples.git,3803083
powerjob/powerjob,java,https://github.com/powerjob/powerjob.git,3803098
sofastack/sofa-bolt,java,https://github.com/sofastack/sofa-bolt.git,3803099
erupts/erupt,java,https://github.com/erupts/erupt.git,3803103
zalando/intellij-swagger,java,https://github.com/zalando/intellij-swagger.git,3932370
facebookincubator/battery-metrics,java,https://github.com/facebookincubator/battery-metrics.git,3932371
thethirdone/rars,java,https://github.com/thethirdone/rars.git,3932372
kunminx/unpeek-livedata,java,https://github.com/kunminx/unpeek-livedata.git,3932384
didi/virtualapk,java,https://github.com/didi/virtualapk.git,3932892
uber/autodispose,java,https://github.com/uber/autodispose.git,3932893
x0b/rcx,java,https://github.com/x0b/rcx.git,3932899
tachibanagenerallaboratories/download-navi,java,https://github.com/tachibanagenerallaboratories/download-navi.git,3932901
palexdev/materialfx,java,https://github.com/palexdev/materialfx.git,3933309
qtc-de/remote-method-guesser,java,https://github.com/qtc-de/remote-method-guesser.git,3933327
smartboot/smart-socket,java,https://github.com/smartboot/smart-socket.git,3933334
adrienpoupa/vinylmusicplayer,java,https://github.com/adrienpoupa/vinylmusicplayer.git,3933336
sincerexia/xidiancs,java,https://github.com/sincerexia/xidiancs.git,3933401
spring-projects-experimental/spring-native,java,https://github.com/spring-projects-experimental/spring-native.git,3934548
jojoldu/spring-batch-in-action,java,https://github.com/jojoldu/spring-batch-in-action.git,3935131
pytorch/android-demo-app,java,https://github.com/pytorch/android-demo-app.git,3935578
isopropylcyanide/jwt-spring-security-jpa,java,https://github.com/isopropylcyanide/jwt-spring-security-jpa.git,3935579
zhangyd-c/oneblog,java,https://github.com/zhangyd-c/oneblog.git,3936125
alipay/alipay-sdk-java-all,java,https://github.com/alipay/alipay-sdk-java-all.git,3936127
moneytoo/player,java,https://github.com/moneytoo/player.git,3936135
envoyproxy/envoy-mobile,java,https://github.com/envoyproxy/envoy-mobile.git,3947242
minerllabs/minerl,java,https://github.com/minerllabs/minerl.git,3959350
kanwangzjm/funiture,java,https://github.com/kanwangzjm/funiture.git,3971769
xuwujing/java-study,java,https://github.com/xuwujing/java-study.git,3971774
u014427391/taoshop,java,https://github.com/u014427391/taoshop.git,3971775
penfeizhou/apng4android,java,https://github.com/penfeizhou/apng4android.git,3971778
cqfn/eo,java,https://github.com/cqfn/eo.git,3972273
hello-hao/tbed,java,https://github.com/hello-hao/tbed.git,3972852
pig-mesh/pig,java,https://github.com/pig-mesh/pig.git,3974165
exadel-inc/compreface,java,https://github.com/exadel-inc/compreface.git,3988093
evrencoskun/tableview,java,https://github.com/evrencoskun/tableview.git,3989242
apache/incubator-doris,java,https://github.com/apache/incubator-doris.git,3990861
trinodb/trino,java,https://github.com/trinodb/trino.git,3994514
meituan/wmrouter,java,https://github.com/meituan/wmrouter.git,4058479
smartpack/packagemanager,java,https://github.com/smartpack/packagemanager.git,4059010
ongres/stackgres,java,https://github.com/ongres/stackgres.git,4059436
fnuecke/oc2,java,https://github.com/fnuecke/oc2.git,4059443
lsposed/lsposed,java,https://github.com/lsposed/lsposed.git,4059444
topjohnwu/libsu,java,https://github.com/topjohnwu/libsu.git,4060268
tduckcloud/tduck-platform,java,https://github.com/tduckcloud/tduck-platform.git,4060278
graalvm/graalvm-demos,java,https://github.com/graalvm/graalvm-demos.git,4060699
vipshop/vjtools,java,https://github.com/vipshop/vjtools.git,4061178
gabrie-allaigre/sonar-gitlab-plugin,java,https://github.com/gabrie-allaigre/sonar-gitlab-plugin.git,4075168
emichael/dslabs,java,https://github.com/emichael/dslabs.git,4076656
tracenature/redissyncer-server,java,https://github.com/tracenature/redissyncer-server.git,4076677
henkelmax/simple-voice-chat,java,https://github.com/henkelmax/simple-voice-chat.git,4084442
provectus/kafka-ui,java,https://github.com/provectus/kafka-ui.git,4098491
fossasia/susi_server,java,https://github.com/fossasia/susi_server.git,4117279
androidthings/contrib-drivers,java,https://github.com/androidthings/contrib-drivers.git,4124029
springcloud/moss,java,https://github.com/springcloud/moss.git,4126715
ctripcorp/x-pipe,java,https://github.com/ctripcorp/x-pipe.git,4143289
srikanth-lingala/zip4j,java,https://github.com/srikanth-lingala/zip4j.git,4159934
rampatra/jbot,java,https://github.com/rampatra/jbot.git,4164146
zaneyork/smapi-android-installer,java,https://github.com/zaneyork/smapi-android-installer.git,4167890
leangen/graphql-spqr,java,https://github.com/leangen/graphql-spqr.git,4282941
dlsc-software-consulting-gmbh/formsfx,java,https://github.com/dlsc-software-consulting-gmbh/formsfx.git,4282942
caffeinemc/lithium-fabric,java,https://github.com/caffeinemc/lithium-fabric.git,4285044
ffffffff0x/berylenigma,java,https://github.com/ffffffff0x/berylenigma.git,4286885
caffeinemc/sodium-fabric,java,https://github.com/caffeinemc/sodium-fabric.git,4351432
grandcentrix/thirtyinch,java,https://github.com/grandcentrix/thirtyinch.git,4351517
returntocorp/semgrep,java,https://github.com/returntocorp/semgrep.git,4503905
michaelliao/itranswarp,java,https://github.com/michaelliao/itranswarp.git,5478283
pinterest/doctork,java,https://github.com/pinterest/doctork.git,5748311
porkstudios/farplanetwo,java,https://github.com/porkstudios/farplanetwo.git,5753471
weizhiqiang1995/erp-pro,java,https://github.com/weizhiqiang1995/erp-pro.git,5761238
jasonette/jasonette-android,java,https://github.com/jasonette/jasonette-android.git,5771649
baeldung/spring-security-registration,java,https://github.com/baeldung/spring-security-registration.git,5781808
vpaliy/melophile,java,https://github.com/vpaliy/melophile.git,5793816
athenz/athenz,java,https://github.com/athenz/athenz.git,5808873
openlineage/openlineage,java,https://github.com/openlineage/openlineage.git,5812089
renrenio/renren-security,java,https://github.com/renrenio/renren-security.git,6137434
graxcode/jbytemod-beta,java,https://github.com/graxcode/jbytemod-beta.git,6354944
yuria-shikibe/newhorizonmod,java,https://github.com/yuria-shikibe/newhorizonmod.git,6401785
tencentyun/timsdk,java,https://github.com/tencentyun/timsdk.git,6822737
zhp8341/flink-streaming-platform-web,java,https://github.com/zhp8341/flink-streaming-platform-web.git,6861388
jhipster/prettier-java,java,https://github.com/jhipster/prettier-java.git,6905787
liuyubobobo/play-with-data-structures,java,https://github.com/liuyubobobo/play-with-data-structures.git,7059871
suryakant-bharti/important-java-concepts,java,https://github.com/suryakant-bharti/important-java-concepts.git,7081309
atomashpolskiy/bt,java,https://github.com/atomashpolskiy/bt.git,7228823
wenweihu86/raft-java,java,https://github.com/wenweihu86/raft-java.git,7230315
wimdeblauwe/error-handling-spring-boot-starter,java,https://github.com/wimdeblauwe/error-handling-spring-boot-starter.git,7236680
mwiede/jsch,java,https://github.com/mwiede/jsch.git,7242076
subhra74/snowflake,java,https://github.com/subhra74/snowflake.git,7246356
dapr/quickstarts,java,https://github.com/dapr/quickstarts.git,7569299
rbmonster/learning-note,java,https://github.com/rbmonster/learning-note.git,7662510
arunkumar9t2/lynket-browser,java,https://github.com/arunkumar9t2/lynket-browser.git,7669959
bupticybee/texasholdemsolverjava,java,https://github.com/bupticybee/texasholdemsolverjava.git,8145460
1993hzw/doodle,java,https://github.com/1993hzw/doodle.git,8409335
apache/ratis,java,https://github.com/apache/ratis.git,8883904
camunda-cloud/zeebe,java,https://github.com/camunda-cloud/zeebe.git,9266674
lacuna/bifurcan,java,https://github.com/lacuna/bifurcan.git,9268394
bit4woo/domain_hunter_pro,java,https://github.com/bit4woo/domain_hunter_pro.git,9272667
atarw/material-ui-swing,java,https://github.com/atarw/material-ui-swing.git,9688112
dromara/liteflow,java,https://github.com/dromara/liteflow.git,9708732
lmdbjava/lmdbjava,java,https://github.com/lmdbjava/lmdbjava.git,9719857
volmitsoftware/iris,java,https://github.com/volmitsoftware/iris.git,10092727
webankfintech/linkis,java,https://github.com/webankfintech/linkis.git,10427960
dromara/maxkey,java,https://github.com/dromara/maxkey.git,10431728
dromara/forest,java,https://github.com/dromara/forest.git,10613254
gcx-hci/thirtyinch,java,https://github.com/gcx-hci/thirtyinch.git,10625834
riskscanner/riskscanner,java,https://github.com/riskscanner/riskscanner.git,10812624
dromara/raincat,java,https://github.com/dromara/raincat.git,11344966
potoyang/spring-in-action-v5-translate,java,https://github.com/potoyang/spring-in-action-v5-translate.git,11510446
dlsc-software-consulting-gmbh/calendarfx,java,https://github.com/dlsc-software-consulting-gmbh/calendarfx.git,11719608
awslabs/multi-model-server,java,https://github.com/awslabs/multi-model-server.git,12131578
fabricmc/yarn,java,https://github.com/fabricmc/yarn.git,12280781
youngmonkeys/ezyfox-server,java,https://github.com/youngmonkeys/ezyfox-server.git,12827986
didi/drouter,java,https://github.com/didi/drouter.git,12963936
jreleaser/jreleaser,java,https://github.com/jreleaser/jreleaser.git,13055784
dromara/jpom,java,https://github.com/dromara/jpom.git,13142114
threedr3am/learnjavabug,java,https://github.com/threedr3am/learnjavabug.git,13230680
jpush/aurora-imui,java,https://github.com/jpush/aurora-imui.git,14737282
bz51/springboot-dubbo-docker-jenkins,java,https://github.com/bz51/springboot-dubbo-docker-jenkins.git,14746767
ssssssss-team/spider-flow,java,https://github.com/ssssssss-team/spider-flow.git,14748386
williamfiset/data-structures,java,https://github.com/williamfiset/data-structures.git,14760237
bingoogolapple/bgaphotopicker-android,java,https://github.com/bingoogolapple/bgaphotopicker-android.git,14760317
abixen/abixen-platform,java,https://github.com/abixen/abixen-platform.git,14761496
19misterx98/seedcrackerx,java,https://github.com/19misterx98/seedcrackerx.git,14770463
slowscript/warpinator-android,java,https://github.com/slowscript/warpinator-android.git,14771174
datatheorem/trustkit-android,java,https://github.com/datatheorem/trustkit-android.git,14773915
wxgzgl/larkmidtable,java,https://github.com/wxgzgl/larkmidtable.git,14786244
apache/incubator-inlong,java,https://github.com/apache/incubator-inlong.git,14793965
ballcat-projects/ballcat,java,https://github.com/ballcat-projects/ballcat.git,14806361
markusfisch/pielauncher,java,https://github.com/markusfisch/pielauncher.git,14813419
mxdldev/android-mvp-mvvm-flytour,java,https://github.com/mxdldev/android-mvp-mvvm-flytour.git,14822648
ch4mpy/spring-addons,java,https://github.com/ch4mpy/spring-addons.git,14839523
mageddo/dns-proxy-server,java,https://github.com/mageddo/dns-proxy-server.git,15611323
liuyubobobo/play-with-algorithms,java,https://github.com/liuyubobobo/play-with-algorithms.git,15660113
apache/incubator-eventmesh,java,https://github.com/apache/incubator-eventmesh.git,15710847
gaarason/database-all,java,https://github.com/gaarason/database-all.git,15715010
dromara/sa-token,java,https://github.com/dromara/sa-token.git,15716859
haveno-dex/haveno,java,https://github.com/haveno-dex/haveno.git,16197863
vaticle/typedb,java,https://github.com/vaticle/typedb.git,16205883
tranleduy2000/ncalc,java,https://github.com/tranleduy2000/ncalc.git,16221536
jwpttcg66/nettygameserver,java,https://github.com/jwpttcg66/nettygameserver.git,16623132
timebusker/spring-boot,java,https://github.com/timebusker/spring-boot.git,16623571
abel533/guns,java,https://github.com/abel533/guns.git,16624169
raoe/show-videos,java,https://github.com/raoe/show-videos.git,16625485
ixrjog/opscloud,java,https://github.com/ixrjog/opscloud.git,16638806
deepjavalibrary/djl,java,https://github.com/deepjavalibrary/djl.git,16652918
journaldev/journaldev,java,https://github.com/journaldev/journaldev.git,17055102
wh1t3p1g/tabby,java,https://github.com/wh1t3p1g/tabby.git,17318578
apache/dolphinscheduler,java,https://github.com/apache/dolphinscheduler.git,17338016
klausw/hackerskeyboard,java,https://github.com/klausw/hackerskeyboard.git,17604582
eclipse-openj9/openj9,java,https://github.com/eclipse-openj9/openj9.git,17636195
anychart/anychart-android,java,https://github.com/anychart/anychart-android.git,17920984
ddnosh/androidquick,java,https://github.com/ddnosh/androidquick.git,18276104
gardncl/elements-of-programming-interviews,java,https://github.com/gardncl/elements-of-programming-interviews.git,18923411
ck-jesse/l2cache,java,https://github.com/ck-jesse/l2cache.git,18930822
openmessaging/dledger,java,https://github.com/openmessaging/dledger.git,18937161
ofdrw/ofdrw,java,https://github.com/ofdrw/ofdrw.git,18937173
mockbukkit/mockbukkit,java,https://github.com/mockbukkit/mockbukkit.git,18951979
lingochamp/okdownload,java,https://github.com/lingochamp/okdownload.git,19183419
dromara/myth,java,https://github.com/dromara/myth.git,19185268
dromara/shenyu,java,https://github.com/dromara/shenyu.git,19538313
shibing624/similarity,java,https://github.com/shibing624/similarity.git,19793674
dromara/sureness,java,https://github.com/dromara/sureness.git,20073434
houbb/sensitive-word,java,https://github.com/houbb/sensitive-word.git,20098182
dunwu/spring-tutorial,java,https://github.com/dunwu/spring-tutorial.git,20419726
safegrocerystore/mdut,java,https://github.com/safegrocerystore/mdut.git,20419837
wayn111/waynboot-mall,java,https://github.com/wayn111/waynboot-mall.git,21013104
lilltezheng/viewpagerhelper,java,https://github.com/lilltezheng/viewpagerhelper.git,21240855
megaease/easeagent,java,https://github.com/megaease/easeagent.git,21265362
patzly/doodle-android,java,https://github.com/patzly/doodle-android.git,21493417
mohistmc/mohist,java,https://github.com/mohistmc/mohist.git,21737248
yzcheng90/x-springboot,java,https://github.com/yzcheng90/x-springboot.git,22255658
jeequan/jeepay,java,https://github.com/jeequan/jeepay.git,23110946
jtransc/jtransc,java,https://github.com/jtransc/jtransc.git,23646127
williamfiset/deprecated-data-structures,java,https://github.com/williamfiset/deprecated-data-structures.git,24087232
xuxueli/xxl-sso,java,https://github.com/xuxueli/xxl-sso.git,24369882
learning-zone/java-interview-questions,java,https://github.com/learning-zone/java-interview-questions.git,25085949
spring-projects/spring-graphql,java,https://github.com/spring-projects/spring-graphql.git,25563285
bifan-wei/hwtxtreader,java,https://github.com/bifan-wei/hwtxtreader.git,26100556
wlhbdp/bdp-platform,java,https://github.com/wlhbdp/bdp-platform.git,27133860
apache/incubator-shenyu,java,https://github.com/apache/incubator-shenyu.git,27401391
papermc/paper,java,https://github.com/papermc/paper.git,28561828
jeecgboot/jeewx-boot,java,https://github.com/jeecgboot/jeewx-boot.git,29479798
streamxhub/jobx,java,https://github.com/streamxhub/jobx.git,29493882
jeecgboot/jeecg-boot,java,https://github.com/jeecgboot/jeecg-boot.git,29896991
wgzhao/addax,java,https://github.com/wgzhao/addax.git,31091198
gradle/gradle-profiler,java,https://github.com/gradle/gradle-profiler.git,31448038
didi/logikm,java,https://github.com/didi/logikm.git,31462569
crazysunj/multityperecyclerviewadapter,java,https://github.com/crazysunj/multityperecyclerviewadapter.git,31921478
alibaba/virtualview-android,java,https://github.com/alibaba/virtualview-android.git,32518560
unclezs/uncle-novel,java,https://github.com/unclezs/uncle-novel.git,33388593
playpro/coreprotect,java,https://github.com/playpro/coreprotect.git,33395104
f4b6a3/tsid-creator,java,https://github.com/f4b6a3/tsid-creator.git,33399328
tornaco/thanox,java,https://github.com/tornaco/thanox.git,33533568
freeotp/freeotp-android,java,https://github.com/freeotp/freeotp-android.git,36486831
sanshengshui/netty-learning-example,java,https://github.com/sanshengshui/netty-learning-example.git,36601877
suwayomi/tachidesk-server,java,https://github.com/suwayomi/tachidesk-server.git,37367627
vazkiimods/quark,java,https://github.com/vazkiimods/quark.git,37367849
jeecgboot/autopoi,java,https://github.com/jeecgboot/autopoi.git,37841934
neerazz/faang,java,https://github.com/neerazz/faang.git,37981971
yedaxia/japidocs,java,https://github.com/yedaxia/japidocs.git,38284870
megatronking/svg-android,java,https://github.com/megatronking/svg-android.git,38285422
tony-framework/tony,java,https://github.com/tony-framework/tony.git,39036841
kunminx/rxjava3-operators-magician,java,https://github.com/kunminx/rxjava3-operators-magician.git,39057448
spring-projects/spring-authorization-server,java,https://github.com/spring-projects/spring-authorization-server.git,40336858
gdgahmedabad/awesome-learning-resources,java,https://github.com/gdgahmedabad/awesome-learning-resources.git,40339276
splashcodes/javiewer,java,https://github.com/splashcodes/javiewer.git,40680194
java-aodeng/hope-boot,java,https://github.com/java-aodeng/hope-boot.git,41316562
apolloconfig/apollo,java,https://github.com/apolloconfig/apollo.git,41343039
worldql/mammoth,java,https://github.com/worldql/mammoth.git,42389677
gaucho-matrero/altoclef,java,https://github.com/gaucho-matrero/altoclef.git,43550622
smartloli/efak,java,https://github.com/smartloli/efak.git,44421579
akarin-project/akarin,java,https://github.com/akarin-project/akarin.git,47839912
alibaba/dragonwell8,java,https://github.com/alibaba/dragonwell8.git,47905926
ixrjog/opscloud4,java,https://github.com/ixrjog/opscloud4.git,47921551
karatelabs/karate,java,https://github.com/karatelabs/karate.git,47974224
confluentinc/examples,java,https://github.com/confluentinc/examples.git,48451685
interestinglab/earth-fleet,java,https://github.com/interestinglab/earth-fleet.git,49017082
luckperms/luckperms,java,https://github.com/luckperms/luckperms.git,49017303
launcher3-dev/launcher3,java,https://github.com/launcher3-dev/launcher3.git,49018606
vmware/differential-datalog,java,https://github.com/vmware/differential-datalog.git,49428279
abhpd/hacktoberfest2021,java,https://github.com/abhpd/hacktoberfest2021.git,49850526
cc-tweaked/cc-tweaked,java,https://github.com/cc-tweaked/cc-tweaked.git,49851149
klinker24/talon-for-twitter-android,java,https://github.com/klinker24/talon-for-twitter-android.git,50143625
interestinglab/seatunnel,java,https://github.com/interestinglab/seatunnel.git,50886907
apache/incubator-linkis,java,https://github.com/apache/incubator-linkis.git,50916828
fly803/baseproject,java,https://github.com/fly803/baseproject.git,51504557
fastbootweixin/fastbootweixin,java,https://github.com/fastbootweixin/fastbootweixin.git,51832348
qlangtech/tis,java,https://github.com/qlangtech/tis.git,52854977
kyson/androidgodeye,java,https://github.com/kyson/androidgodeye.git,53547692
sceneview/sceneform-android,java,https://github.com/sceneview/sceneform-android.git,53876156
dariuszseweryn/rxandroidble,java,https://github.com/dariuszseweryn/rxandroidble.git,53885315
rosemoe/sora-editor,java,https://github.com/rosemoe/sora-editor.git,54953455
papermc/velocity,java,https://github.com/papermc/velocity.git,55282485
jimmysuncpt/algorithms,java,https://github.com/jimmysuncpt/algorithms.git,56596217
webankblockchain/weidentity,java,https://github.com/webankblockchain/weidentity.git,58238101
niumoo/javanotes,java,https://github.com/niumoo/javanotes.git,58243881
webankblockchain/weevent,java,https://github.com/webankblockchain/weevent.git,58520456
nccgroup/autorepeater,java,https://github.com/nccgroup/autorepeater.git,59807444
flink-extended/dl-on-flink,java,https://github.com/flink-extended/dl-on-flink.git,59879281
apache/maven-mvnd,java,https://github.com/apache/maven-mvnd.git,60152093
purpurmc/purpur,java,https://github.com/purpurmc/purpur.git,60627740
fluttify-project/amap_map_fluttify,java,https://github.com/fluttify-project/amap_map_fluttify.git,61185042
programmeranthony/zuulc,java,https://github.com/programmeranthony/zuulc.git,62208475
trackercontrol/tracker-control-android,java,https://github.com/trackercontrol/tracker-control-android.git,62208523
apache/hop,java,https://github.com/apache/hop.git,62227743
apache/incubator-seatunnel,java,https://github.com/apache/incubator-seatunnel.git,62439743
programmeranthony/rocketmqc,java,https://github.com/programmeranthony/rocketmqc.git,63429524
catimaloyalty/android,java,https://github.com/catimaloyalty/android.git,64984513
chenbingx/supertextview,java,https://github.com/chenbingx/supertextview.git,65449916
youlaitech/youlai-mall,java,https://github.com/youlaitech/youlai-mall.git,65452679
spring-attic/spring-cloud-gcp,java,https://github.com/spring-attic/spring-cloud-gcp.git,65780929
openboard-team/openboard,java,https://github.com/openboard-team/openboard.git,66638027
minicraftplus/minicraft-plus-revived,java,https://github.com/minicraftplus/minicraft-plus-revived.git,67412273
summitt/burp-non-http-extension,java,https://github.com/summitt/burp-non-http-extension.git,69255501
trianguloy/urlchecker,java,https://github.com/trianguloy/urlchecker.git,69257379
dtstack/chunjun,java,https://github.com/dtstack/chunjun.git,69363665
moduliths/moduliths,java,https://github.com/moduliths/moduliths.git,69363692
spring-projects/spring-data-relational,java,https://github.com/spring-projects/spring-data-relational.git,69363710
birdlark/larkmidtable,java,https://github.com/birdlark/larkmidtable.git,69365802
janssenproject/jans,java,https://github.com/janssenproject/jans.git,69365934
imageprocessor/cv4j,java,https://github.com/imageprocessor/cv4j.git,69366384
yangchong211/ycapptool,java,https://github.com/yangchong211/ycapptool.git,69400256
xaecbd/kcenter,java,https://github.com/xaecbd/kcenter.git,69400288
pixelsdb/pixels,java,https://github.com/pixelsdb/pixels.git,69470851
jmix-framework/jmix,java,https://github.com/jmix-framework/jmix.git,69543129
wildfirechat/im-server,java,https://github.com/wildfirechat/im-server.git,69573668
authorwlh/wlhbdp,java,https://github.com/authorwlh/wlhbdp.git,69574681
camunda/zeebe,java,https://github.com/camunda/zeebe.git,69574942
neoapplications/neo-launcher,java,https://github.com/neoapplications/neo-launcher.git,69575173
martin-chips/dimpleblog,java,https://github.com/martin-chips/dimpleblog.git,69603433
oracle-samples/oracle-db-examples,java,https://github.com/oracle-samples/oracle-db-examples.git,69688842
rymcu/forest,java,https://github.com/rymcu/forest.git,69689463
apache/incubator-hugegraph,java,https://github.com/apache/incubator-hugegraph.git,69704059
theokanning/openai-java,java,https://github.com/theokanning/openai-java.git,69704326
fushengqian/fuint,java,https://github.com/fushengqian/fuint.git,69740524
fair-acc/chart-fx,java,https://github.com/fair-acc/chart-fx.git,69746090
objectionary/eo,java,https://github.com/objectionary/eo.git,69815617
uncle-novel/uncle-novel,java,https://github.com/uncle-novel/uncle-novel.git,69816424
201206030/novel,java,https://github.com/201206030/novel.git,69870684
dromara/jeesuite-libs,java,https://github.com/dromara/jeesuite-libs.git,69882390
didi/dokit,java,https://github.com/didi/dokit.git,69897406
dromara/mendmix,java,https://github.com/dromara/mendmix.git,69917779
authorwlh/alldata,java,https://github.com/authorwlh/alldata.git,69931922
apache/inlong,java,https://github.com/apache/inlong.git,70032658
webjournal/journaldev,java,https://github.com/webjournal/journaldev.git,70063548
yunaiv/yudao-cloud,java,https://github.com/yunaiv/yudao-cloud.git,70063877
bleachdev/bleachhack,java,https://github.com/bleachdev/bleachhack.git,70094400
playtikaoss/testcontainers-spring-boot,java,https://github.com/playtikaoss/testcontainers-spring-boot.git,70106309
roncoo/roncoo-pay,java,https://github.com/roncoo/roncoo-pay.git,70135427
apache/shenyu,java,https://github.com/apache/shenyu.git,70208479
zfile-dev/zfile,java,https://github.com/zfile-dev/zfile.git,70249812
saket/dank,java,https://github.com/saket/dank.git,70249827
enso-org/enso,java,https://github.com/enso-org/enso.git,70280731
iportalteam/immersiveportalsmod,java,https://github.com/iportalteam/immersiveportalsmod.git,70305322
didi/knowstreaming,java,https://github.com/didi/knowstreaming.git,70305555
dsappteam/panelswitchhelper,java,https://github.com/dsappteam/panelswitchhelper.git,70305575
alldatateam/alldata,java,https://github.com/alldatateam/alldata.git,70363228
amirzaidi/launcher3,java,https://github.com/amirzaidi/launcher3.git,70401782
hypeapps/endoscope,java,https://github.com/hypeapps/endoscope.git,70465966
sohutv/mqcloud,java,https://github.com/sohutv/mqcloud.git,70488653
baidu/starlight,java,https://github.com/baidu/starlight.git,70530705
apache/incubator-streampark,java,https://github.com/apache/incubator-streampark.git,70549320
helidon-io/helidon,java,https://github.com/helidon-io/helidon.git,70570388
apache/doris,java,https://github.com/apache/doris.git,70609544
gleidsonmt/dashboardfx,java,https://github.com/gleidsonmt/dashboardfx.git,70631829
smuyyh/bookreader,java,https://github.com/smuyyh/bookreader.git,71805904
exchange-core/exchange-core,java,https://github.com/exchange-core/exchange-core.git,71829353
auto-accounting/qianji_auto,java,https://github.com/auto-accounting/qianji_auto.git,72574848
rohitawate/everest,java,https://github.com/rohitawate/everest.git,72591645
eclipse-ditto/ditto,java,https://github.com/eclipse-ditto/ditto.git,73075489
sherxon/algods,java,https://github.com/sherxon/algods.git,74582908
pansong291/xquickenergy,java,https://github.com/pansong291/xquickenergy.git,74583949
opendiffy/diffy,java,https://github.com/opendiffy/diffy.git,74621950
learning-zone/java-basics,java,https://github.com/learning-zone/java-basics.git,75127395
sohutv/cachecloud,java,https://github.com/sohutv/cachecloud.git,75140593
soot-oss/sootup,java,https://github.com/soot-oss/sootup.git,75183094
liuweijw/fw-cloud-framework,java,https://github.com/liuweijw/fw-cloud-framework.git,75982129
youseries/uflo,java,https://github.com/youseries/uflo.git,75982429
janishar/android-mvp-architecture,java,https://github.com/janishar/android-mvp-architecture.git,76007578
janishar/android-mvvm-architecture,java,https://github.com/janishar/android-mvvm-architecture.git,76007755
dromara/lamp-cloud,java,https://github.com/dromara/lamp-cloud.git,77203856
hss01248/dialogutil,java,https://github.com/hss01248/dialogutil.git,77226885
alldatacenter/alldata,java,https://github.com/alldatacenter/alldata.git,77284120
jodconverter/jodconverter,java,https://github.com/jodconverter/jodconverter.git,78095385
kongzue/dialog,java,https://github.com/kongzue/dialog.git,78110440
liteavsdk/player_android,java,https://github.com/liteavsdk/player_android.git,78121179
fit2cloud/riskscanner,java,https://github.com/fit2cloud/riskscanner.git,79176763
fit2cloud/rackshift,java,https://github.com/fit2cloud/rackshift.git,79177165
apache/incubator-baremaps,java,https://github.com/apache/incubator-baremaps.git,80282165
owasp/wrongsecrets,java,https://github.com/owasp/wrongsecrets.git,80341610
vladmihalcea/hypersistence-utils,java,https://github.com/vladmihalcea/hypersistence-utils.git,80843824
clickhouse/clickhouse-java,java,https://github.com/clickhouse/clickhouse-java.git,81402621
sudheerj/datastructures-algorithms,java,https://github.com/sudheerj/datastructures-algorithms.git,81409654
jqwik-team/jqwik,java,https://github.com/jqwik-team/jqwik.git,83152148
fizzgate/fizz-gateway-community,java,https://github.com/fizzgate/fizz-gateway-community.git,83442106
spring-attic/spring-native,java,https://github.com/spring-attic/spring-native.git,83732505
vinylmusicplayer/vinylmusicplayer,java,https://github.com/vinylmusicplayer/vinylmusicplayer.git,83735648
bephrem1/interviewpen,java,https://github.com/bephrem1/interviewpen.git,84769341
1095071913/maozi-cloud-parent,java,https://github.com/1095071913/maozi-cloud-parent.git,84802600
eclipse-lsp4j/lsp4j,java,https://github.com/eclipse-lsp4j/lsp4j.git,86465231
wagiro/burpbounty,java,https://github.com/wagiro/burpbounty.git,86471506
dragonwell-project/dragonwell11,java,https://github.com/dragonwell-project/dragonwell11.git,86483270
dragonwell-project/dragonwell8,java,https://github.com/dragonwell-project/dragonwell8.git,86523050
kingschan1204/istock,java,https://github.com/kingschan1204/istock.git,86550318
protomaps/basemaps,java,https://github.com/protomaps/basemaps.git,87501412
apache/streampipes,java,https://github.com/apache/streampipes.git,88628028
apache/linkis,java,https://github.com/apache/linkis.git,88692524
qihoo360/xlearning,java,https://github.com/qihoo360/xlearning.git,89753922
fizzgate/fizz-gateway-node,java,https://github.com/fizzgate/fizz-gateway-node.git,92802774
unevensoftware/leafpic,java,https://github.com/unevensoftware/leafpic.git,92839211
auties00/cobalt,java,https://github.com/auties00/cobalt.git,94454916
apache/eventmesh,java,https://github.com/apache/eventmesh.git,94471277
datavane/tis,java,https://github.com/datavane/tis.git,94471309
operator-framework/java-operator-sdk,java,https://github.com/operator-framework/java-operator-sdk.git,94486994
thingsboard/tbmq,java,https://github.com/thingsboard/tbmq.git,94497062
baomidou/dynamic-datasource,java,https://github.com/baomidou/dynamic-datasource.git,94519109
eclipse-jdtls/eclipse.jdt.ls,java,https://github.com/eclipse-jdtls/eclipse.jdt.ls.git,94535987
smithy-lang/smithy,java,https://github.com/smithy-lang/smithy.git,94536248
MSPaintIDE/MSPaintIDE,java,https://github.com/MSPaintIDE/MSPaintIDE.git,94554204
apache/seatunnel,java,https://github.com/apache/seatunnel.git,94554420
timeseries/qstudio,java,https://github.com/timeseries/qstudio.git,94576417
nzymedefense/nzyme,java,https://github.com/nzymedefense/nzyme.git,94586705
rememberber/MooTool,java,https://github.com/rememberber/MooTool.git,94593095
