repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years
jetbrains/ring-ui,javascript,d0c6b02f887abfe696aaca36a5f0d573967903e1,components/shortcuts-hint-ng/shortcuts-hint-ng.test.js,<anonymous>_10,before_each,11,11,1,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/jetbrains/ring-ui/blob/d0c6b02f887abfe696aaca36a5f0d573967903e1/components/shortcuts-hint-ng/shortcuts-hint-ng.test.js#L11-L11,human_pre2022,human,,beforeEach(angular.mock.module(ShortcutsNgHint)),2020-12-30,3.4496919917864477
jetbrains/ring-ui,javascript,d0c6b02f887abfe696aaca36a5f0d573967903e1,components/storage/storage.test.js,<anonymous>_225,before_each,226,228,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/jetbrains/ring-ui/blob/d0c6b02f887abfe696aaca36a5f0d573967903e1/components/storage/storage.test.js#L226-L228,human_pre2022,human,,"beforeEach(() => {
      document.cookie = `${cookieName}=;`;
    })",2020-12-30,3.4496919917864477
jetbrains/ring-ui,javascript,d0c6b02f887abfe696aaca36a5f0d573967903e1,components/table-legacy-ng/table-legacy-ng.test.js,<anonymous>_194,before_each,195,197,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/jetbrains/ring-ui/blob/d0c6b02f887abfe696aaca36a5f0d573967903e1/components/table-legacy-ng/table-legacy-ng.test.js#L195-L197,human_pre2022,human,,"beforeEach(() => {
        navigateActions = new SelectionNavigateActions();
      })",2020-12-30,3.4496919917864477
jetbrains/ring-ui,javascript,d0c6b02f887abfe696aaca36a5f0d573967903e1,components/template-ng/template-ng.test.js,<anonymous>_14,after_each,15,17,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/jetbrains/ring-ui/blob/d0c6b02f887abfe696aaca36a5f0d573967903e1/components/template-ng/template-ng.test.js#L15-L17,human_pre2022,human,,"afterEach(() => {
    $rootScope.$destroy();
  })",2020-12-30,3.4496919917864477
jetbrains/ring-ui,javascript,d0c6b02f887abfe696aaca36a5f0d573967903e1,components/theme-ng/theme-ng.test.js,<anonymous>_7,before_each,8,8,1,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/jetbrains/ring-ui/blob/d0c6b02f887abfe696aaca36a5f0d573967903e1/components/theme-ng/theme-ng.test.js#L8-L8,human_pre2022,human,,beforeEach(window.module(Theme)),2020-12-30,3.4496919917864477
jetbrains/ring-ui,javascript,d0c6b02f887abfe696aaca36a5f0d573967903e1,components/title-ng/title-ng.test.js,<anonymous>_9,before_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/jetbrains/ring-ui/blob/d0c6b02f887abfe696aaca36a5f0d573967903e1/components/title-ng/title-ng.test.js#L10-L12,human_pre2022,human,,"beforeEach(window.module($provide => {
    $provide.value('$document', angular.element({title: ''}));
  }))",2020-12-30,3.4496919917864477
rocketchat/rocket.chat.reactnative,javascript,a2bf0f013fe865e0c9164a0cffc50868b55431bc,e2e/tests/assorted/05-joinpublicroom.spec.js,<anonymous>_22,mocha_before,23,28,6,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/rocketchat/rocket.chat.reactnative/blob/a2bf0f013fe865e0c9164a0cffc50868b55431bc/e2e/tests/assorted/05-joinpublicroom.spec.js#L23-L28,human_pre2022,human,,"before(async() => {
		await device.launchApp({ permissions: { notifications: 'YES' }, delete: true });
		await navigateToLogin();
		await login(testuser.username, testuser.password);
		await navigateToRoom();
	})",2020-12-24,3.3921971252566734
rocketchat/rocket.chat.reactnative,javascript,a2bf0f013fe865e0c9164a0cffc50868b55431bc,e2e/tests/init.js,<anonymous>_20,mocha_after,21,23,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/rocketchat/rocket.chat.reactnative/blob/a2bf0f013fe865e0c9164a0cffc50868b55431bc/e2e/tests/init.js#L21-L23,human_pre2022,human,,"after(async() => {
	await detox.cleanup();
})",2020-12-24,3.3921971252566734
rocketchat/rocket.chat.reactnative,javascript,a2bf0f013fe865e0c9164a0cffc50868b55431bc,e2e/tests/onboarding/02-legal.spec.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/rocketchat/rocket.chat.reactnative/blob/a2bf0f013fe865e0c9164a0cffc50868b55431bc/e2e/tests/onboarding/02-legal.spec.js#L9-L12,human_pre2022,human,,"before(async() => {
			await device.launchApp({ permissions: { notifications: 'YES' }, delete: true });
			await navigateToLogin();
		})",2020-12-24,3.3921971252566734
rocketchat/rocket.chat.reactnative,javascript,a2bf0f013fe865e0c9164a0cffc50868b55431bc,e2e/tests/room/03-roomactions.spec.js,<anonymous>_518,mocha_before,519,521,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/rocketchat/rocket.chat.reactnative/blob/a2bf0f013fe865e0c9164a0cffc50868b55431bc/e2e/tests/room/03-roomactions.spec.js#L519-L521,human_pre2022,human,,"before(async() => {
				await navigateToRoomActions('d');
			})",2020-12-24,3.3921971252566734
koenkk/zigbee2mqtt,javascript,a203b1a0c0cf7de9eb45c527773df508bde52033,test/controller.test.js,<anonymous>_22,before_each,23,30,8,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/koenkk/zigbee2mqtt/blob/a203b1a0c0cf7de9eb45c527773df508bde52033/test/controller.test.js#L23-L30,human_pre2022,human,,"beforeEach(() => {
        zigbeeHerdsman.returnDevices.splice(0);
        controller = new Controller();
        mocksClear.forEach((m) => m.mockClear());
        data.writeDefaultConfiguration();
        settings._reRead();
        data.writeDefaultState();
    })",2020-12-31,2.732375085557837
koenkk/zigbee2mqtt,javascript,a203b1a0c0cf7de9eb45c527773df508bde52033,test/frontend.test.js,<anonymous>_82,after_each,83,85,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/koenkk/zigbee2mqtt/blob/a203b1a0c0cf7de9eb45c527773df508bde52033/test/frontend.test.js#L83-L85,human_pre2022,human,,"afterEach(async() => {
        delete zigbeeHerdsman.devices.bulb.linkquality;
    })",2020-12-31,2.732375085557837
koenkk/zigbee2mqtt,javascript,a203b1a0c0cf7de9eb45c527773df508bde52033,test/group.test.js,<anonymous>_20,before_each,21,29,9,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/koenkk/zigbee2mqtt/blob/a203b1a0c0cf7de9eb45c527773df508bde52033/test/group.test.js#L21-L29,human_pre2022,human,,"beforeEach(() => {
        data.writeEmptyState();
        controller = new Controller();
        Object.values(zigbeeHerdsman.groups).forEach((g) => g.members = []);
        data.writeDefaultConfiguration();
        settings._reRead();
        MQTT.publish.mockClear();
        zigbeeHerdsmanConverters.toZigbeeConverters.__clearStore__();
    })",2020-12-31,2.732375085557837
koenkk/zigbee2mqtt,javascript,a203b1a0c0cf7de9eb45c527773df508bde52033,test/logger.test.js,<anonymous>_10,before_each,11,19,9,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/koenkk/zigbee2mqtt/blob/a203b1a0c0cf7de9eb45c527773df508bde52033/test/logger.test.js#L11-L19,human_pre2022,human,,"beforeEach(async () => {
        data.writeDefaultConfiguration();
        jest.resetModules();
        settings = require('../lib/util/settings');
        settings.set(['advanced', 'log_directory'], dir.name + '/%TIMESTAMP%');
        settings._reRead();
        stdOutWriteOriginal = console._stdout.write;
        console._stdout.write = () => {};
    })",2020-12-31,2.732375085557837
koenkk/zigbee2mqtt,javascript,a203b1a0c0cf7de9eb45c527773df508bde52033,test/onEvent.test.js,<anonymous>_23,before_each,24,33,10,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/koenkk/zigbee2mqtt/blob/a203b1a0c0cf7de9eb45c527773df508bde52033/test/onEvent.test.js#L24-L33,human_pre2022,human,,"beforeEach(async () => {
        data.writeDefaultConfiguration();
        settings._reRead();
        data.writeEmptyState();
        controller = new Controller();
        await controller.start();
        mocksClear.forEach((m) => m.mockClear());
        zigbeeHerdsmanConverters.onEvent.mockClear();
        await flushPromises();
    })",2020-12-31,2.732375085557837
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/05-user.test.js,<anonymous>_1,mocha_before,2,4,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/05-user.test.js#L2-L4,human_pre2022,human,,"before(() => {
    cy.visit('/xdamman');
  })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/11-contributionFlow.signIn.test.js,<anonymous>_7,mocha_before,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/11-contributionFlow.signIn.test.js#L8-L10,human_pre2022,human,,"before(() => {
    cy.createCollective({ type: 'USER', email: validUserEmail });
  })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/14-contributionFlow.success.test.js,<anonymous>_12,mocha_before,13,26,14,,0,per_test,1,1,0,0,0,1,0.07142857142857142,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/14-contributionFlow.success.test.js#L13-L26,human_pre2022,human,,"before(() => {
      const visitParams = { onBeforeLoad: mockRecaptcha };
      cy.signup({ user: userParams, redirect: newFlowRoute, visitParams }).then(() => {
        cy.waitForLoggedIn();
        cy.get('button[data-cy=""cf-next-step""]').click();
        cy.wait(50);
        cy.get('button[data-cy=""cf-next-step""]').click();
        cy.wait(4000); // Wait for stripe to be loaded
        cy.useAnyPaymentMethod();
        cy.wait(1000);
        cy.contains('button', 'Contribute').click();
        cy.wait(4000);
      });
    })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/21-collective.create.test.js,<anonymous>_1,before_each,2,4,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/21-collective.create.test.js#L2-L4,human_pre2022,human,,"beforeEach(() => {
    cy.signup({ redirect: '/create' });
  })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/22-collective.edit.test.js,<anonymous>_144,mocha_before,145,147,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/22-collective.edit.test.js#L145-L147,human_pre2022,human,,"before(() => {
    cy.signup({ user: { settings: { features: { twoFactorAuth: true } } }, redirect: `/` }).then(u => (user = u));
  })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/24-event.createOrder.test.js,<anonymous>_3,mocha_before,4,8,5,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/24-event.createOrder.test.js#L4-L8,human_pre2022,human,,"before(() => {
    cy.createHostedCollective().then(({ slug }) => {
      collectiveSlug = slug;
    });
  })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/27-expenses.test.js,<anonymous>_15,mocha_before,16,24,9,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/27-expenses.test.js#L16-L24,human_pre2022,human,,"before(() => {
      cy.createHostedCollective().then(c => {
        collective = c;
        cy.signup({
          user: { name: 'Potatoes Lover' },
          redirect: `/${collective.slug}/expenses/new`,
        }).then(u => (user = u));
      });
    })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/27-expenses.test.js,<anonymous>_25,before_each,26,28,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/27-expenses.test.js#L26-L28,human_pre2022,human,,"beforeEach(() => {
      cy.login({ email: user.email, redirect: `/${collective.slug}/expenses/new` });
    })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/29-host.dashboard.test.js,<anonymous>_5,mocha_before,6,8,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/29-host.dashboard.test.js#L6-L8,human_pre2022,human,,"before(() => {
    cy.signup({ redirect: '/brusselstogetherasbl' });
  })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/30-archiveCollective.test.js,<anonymous>_28,mocha_before,29,31,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/30-archiveCollective.test.js#L29-L31,human_pre2022,human,,"before(() => {
      cy.login({ redirect: `/${collectiveSlug}/edit/advanced` });
    })",2020-12-31,4.05201916495551
opencollective/opencollective-frontend,javascript,d568d8618a204dc3cdbd3b4d334af7451c862d85,test/cypress/integration/37-accept-financial-contributions.test.js,<anonymous>_74,before_each,75,80,6,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/opencollective/opencollective-frontend/blob/d568d8618a204dc3cdbd3b4d334af7451c862d85/test/cypress/integration/37-accept-financial-contributions.test.js#L75-L80,human_pre2022,human,,"beforeEach(() => {
      cy.login();
      return cy.createHostedCollective({ type: 'COLLECTIVE' }).then(collective => {
        collectiveSlug = collective.slug;
      });
    })",2020-12-31,4.05201916495551
laurent22/joplin,javascript,fde201fbe9b1dd747c00efda8e7af88aa48f674f,packages/app-cli/tests/EnexToHtml.js,<anonymous>_57,before_each,58,62,5,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/laurent22/joplin/blob/fde201fbe9b1dd747c00efda8e7af88aa48f674f/packages/app-cli/tests/EnexToHtml.js#L58-L62,human_pre2022,human,,"beforeEach(async (done) => {
		await setupDatabaseAndSynchronizer(1);
		await switchClient(1);
		done();
	})",2020-12-31,3.9561943874058865
laurent22/joplin,javascript,fde201fbe9b1dd747c00efda8e7af88aa48f674f,packages/app-cli/tests/htmlUtils.js,<anonymous>_6,before_each,7,9,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/laurent22/joplin/blob/fde201fbe9b1dd747c00efda8e7af88aa48f674f/packages/app-cli/tests/htmlUtils.js#L7-L9,human_pre2022,human,,"beforeEach(async (done) => {
		done();
	})",2020-12-31,3.9561943874058865
laurent22/joplin,javascript,fde201fbe9b1dd747c00efda8e7af88aa48f674f,packages/app-cli/tests/services_InteropService_Exporter_Md.js,<anonymous>_14,before_each,15,22,7,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/laurent22/joplin/blob/fde201fbe9b1dd747c00efda8e7af88aa48f674f/packages/app-cli/tests/services_InteropService_Exporter_Md.js#L15-L22,human_pre2022,human,,"beforeEach(async (done) => {
		await setupDatabaseAndSynchronizer(1);
		await switchClient(1);

		await fs.remove(exportDir());
		await fs.mkdirp(exportDir());
		done();
	})",2020-12-31,3.9561943874058865
bluewallet/bluewallet,javascript,fe39c957fcd19139ae0e5aea2ddc443dd9bd2883,tests/e2e/init.js,<anonymous>_21,before_all,22,24,3,,0,per_class,1,1,0,0,0,0,0.0,1,setup,https://github.com/bluewallet/bluewallet/blob/fe39c957fcd19139ae0e5aea2ddc443dd9bd2883/tests/e2e/init.js#L22-L24,human_pre2022,human,,"beforeAll(async () => {
  await detox.init(config, { launchApp: false });
}, 1200000)",2020-12-31,2.9623545516769334
bluewallet/bluewallet,javascript,fe39c957fcd19139ae0e5aea2ddc443dd9bd2883,tests/integration/hd-legacy-breadwallet.test.js,<anonymous>_11,after_all,12,16,5,,0,per_class,1,1,0,0,0,1,0.2,0,teardown,https://github.com/bluewallet/bluewallet/blob/fe39c957fcd19139ae0e5aea2ddc443dd9bd2883/tests/integration/hd-legacy-breadwallet.test.js#L12-L16,human_pre2022,human,,"afterAll(async () => {
  // after all tests we close socket so the test suite can actually terminate
  BlueElectrum.forceDisconnect();
  await sleep(20);
})",2020-12-31,2.9623545516769334
bluewallet/bluewallet,javascript,fe39c957fcd19139ae0e5aea2ddc443dd9bd2883,tests/integration/hd-segwit-bech32-transaction.test.js,<anonymous>_14,before_all,15,19,5,,0,per_class,1,1,0,0,0,2,0.4,1,setup,https://github.com/bluewallet/bluewallet/blob/fe39c957fcd19139ae0e5aea2ddc443dd9bd2883/tests/integration/hd-segwit-bech32-transaction.test.js#L15-L19,human_pre2022,human,,"beforeAll(async () => {
  // awaiting for Electrum to be connected. For RN Electrum would naturally connect
  // while app starts up, but for tests we need to wait for it
  await BlueElectrum.waitTillConnected();
})",2020-12-31,2.9623545516769334
bluewallet/bluewallet,javascript,fe39c957fcd19139ae0e5aea2ddc443dd9bd2883,tests/integration/hd-segwit-bech32-wallet.test.js,<anonymous>_9,after_all,10,13,4,,0,per_class,1,1,0,0,0,1,0.25,0,teardown,https://github.com/bluewallet/bluewallet/blob/fe39c957fcd19139ae0e5aea2ddc443dd9bd2883/tests/integration/hd-segwit-bech32-wallet.test.js#L10-L13,human_pre2022,human,,"afterAll(async () => {
  // after all tests we close socket so the test suite can actually terminate
  BlueElectrum.forceDisconnect();
})",2020-12-31,2.9623545516769334
bluewallet/bluewallet,javascript,fe39c957fcd19139ae0e5aea2ddc443dd9bd2883,tests/integration/hd-segwit-p2sh-wallet.test.js,<anonymous>_14,before_all,15,24,10,,0,per_class,2,2,0,0,0,2,0.2,1,setup,https://github.com/bluewallet/bluewallet/blob/fe39c957fcd19139ae0e5aea2ddc443dd9bd2883/tests/integration/hd-segwit-p2sh-wallet.test.js#L15-L24,human_pre2022,human,,"beforeAll(async () => {
  // awaiting for Electrum to be connected. For RN Electrum would naturally connect
  // while app starts up, but for tests we need to wait for it
  try {
    await BlueElectrum.waitTillConnected();
  } catch (Err) {
    console.log('failed to connect to Electrum:', Err);
    process.exit(2);
  }
})",2020-12-31,2.9623545516769334
dflex-js/dflex,javascript,7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd,packages/dnd/cypress/integration/dnd/outPosition/horizontally.outPoistion.spec.js,<anonymous>_477,mocha_before,478,480,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/dflex-js/dflex/blob/7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd/packages/dnd/cypress/integration/dnd/outPosition/horizontally.outPoistion.spec.js#L478-L480,human_pre2022,human,,"before(() => {
        cy.visit(url);
      })",2020-12-30,0.6351813826146475
dflex-js/dflex,javascript,7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd,packages/dnd/src/Draggable/test/draggable.essential.test.js,<anonymous>_11,before_all,12,17,5,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/dflex-js/dflex/blob/7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd/packages/dnd/src/Draggable/test/draggable.essential.test.js#L12-L17,human_pre2022,human,,"beforeAll(() => {
  store.register(childInstance1);
  store.register(childInstance2);

  store.register(parentInstance);
})",2020-12-30,0.6351813826146475
dflex-js/dflex,javascript,7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd,packages/dnd/src/Draggable/test/draggable.isOut.test.js,<anonymous>_19,before_each,20,22,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/dflex-js/dflex/blob/7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd/packages/dnd/src/Draggable/test/draggable.isOut.test.js#L20-L22,human_pre2022,human,,"beforeEach(() => {
    draggable = assignDraggable(childInstance2);
  })",2020-12-30,0.6351813826146475
dflex-js/dflex,javascript,7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd,packages/dnd/src/Draggable/test/draggable.isOut.test.js,<anonymous>_23,after_each,24,26,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/dflex-js/dflex/blob/7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd/packages/dnd/src/Draggable/test/draggable.isOut.test.js#L24-L26,human_pre2022,human,,"afterEach(() => {
    draggable.endDragging();
  })",2020-12-30,0.6351813826146475
dflex-js/dflex,javascript,7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd,packages/dnd/src/Droppable/test/droppable.test.js,<anonymous>_50,before_all,51,57,6,,0,per_class,2,2,0,0,0,0,0.0,0,setup,https://github.com/dflex-js/dflex/blob/7ce65de7648ab2aebf5f1abad6d7408c4a50b0dd/packages/dnd/src/Droppable/test/droppable.test.js#L51-L57,human_pre2022,human,,"beforeAll(() => {
      const MOVING_PIXELS = draggable.thresholds.dragged.maxTop;

      for (let i = 0; i < Math.abs(MOVING_PIXELS) + 2; i += 1) {
        droppable.dragAt(0, -i);
      }
    })",2020-12-30,0.6351813826146475
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/discounts/__tests__/delete-discount.js,<anonymous>_8,before_all,9,21,13,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/discounts/__tests__/delete-discount.js#L9-L21,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(
        ""DELETE"",
        `/admin/discounts/${IdMap.getId(""total10"")}`,
        {
          adminSession: {
            jwt: {
              userId: IdMap.getId(""admin_user""),
            },
          },
        }
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/discounts/__tests__/list-discounts.js,<anonymous>_32,before_all,33,42,10,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/discounts/__tests__/list-discounts.js#L33-L42,human_pre2022,human,,"beforeAll(async () => {
      jest.clearAllMocks()
      subject = await request(""GET"", `/admin/discounts?is_giftcard=true`, {
        adminSession: {
          jwt: {
            userId: IdMap.getId(""admin_user""),
          },
        },
      })
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/orders/__tests__/return-order.js,<anonymous>_8,before_all,9,30,22,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/orders/__tests__/return-order.js#L9-L30,human_pre2022,human,,"beforeAll(async () => {
      jest.clearAllMocks()
      subject = await request(
        ""POST"",
        `/admin/orders/${IdMap.getId(""test-order"")}/return`,
        {
          payload: {
            items: [
              {
                item_id: IdMap.getId(""existingLine""),
                quantity: 10,
              },
            ],
          },
          adminSession: {
            jwt: {
              userId: IdMap.getId(""admin_user""),
            },
          },
        }
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/products/__tests__/get-product.js,<anonymous>_22,after_all,23,25,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/products/__tests__/get-product.js#L23-L25,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/products/__tests__/get-variants.js,<anonymous>_22,after_all,23,25,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/products/__tests__/get-variants.js#L23-L25,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/regions/__tests__/remove-country.js,<anonymous>_8,before_all,9,18,10,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/regions/__tests__/remove-country.js#L9-L18,human_pre2022,human,,"beforeAll(async () => {
      const id = IdMap.getId(""region"")
      subject = await request(""DELETE"", `/admin/regions/${id}/countries/DK`, {
        adminSession: {
          jwt: {
            userId: IdMap.getId(""admin_user""),
          },
        },
      })
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/shipping-options/__tests__/delete-shipping-option.js,<anonymous>_8,before_all,9,21,13,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/shipping-options/__tests__/delete-shipping-option.js#L9-L21,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(
        ""DELETE"",
        `/admin/shipping-options/${IdMap.getId(""validId"")}`,
        {
          adminSession: {
            jwt: {
              userId: IdMap.getId(""admin_user""),
            },
          },
        }
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/shipping-options/__tests__/get-shipping-options.js,<anonymous>_8,before_all,9,21,13,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/shipping-options/__tests__/get-shipping-options.js#L9-L21,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(
        ""GET"",
        `/admin/shipping-options/${IdMap.getId(""validId"")}`,
        {
          adminSession: {
            jwt: {
              userId: IdMap.getId(""admin_user""),
            },
          },
        }
      )
    })",2020-12-28,0.944558521560575
