repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,is_complete_addition
home-assistant/core,python,6d022ff4e053688e8540e20154a997582025160a,tests/components/lovelace/test_init.py,mock_add_onboarding_listener,pytest_decorator,36,42,6,pytest,0,1
home-assistant/core,python,d0b61af7ecdd9543d851cf8ea5ad2f12e31f712d,tests/components/switchbot/conftest.py,mock_entry_factory,pytest_decorator,16,27,11,pytest,0,1
home-assistant/core,python,4071eb76c72a08045f74b424f7ddb78ea1f33ec3,tests/components/lovelace/test_init.py,mock_onboarding_not_done,pytest_decorator,16,23,7,pytest,0,1
home-assistant/core,python,4071eb76c72a08045f74b424f7ddb78ea1f33ec3,tests/components/lovelace/test_init.py,mock_add_onboarding_listener,pytest_decorator,36,42,6,pytest,0,1
home-assistant/core,python,560c719b0f2ef95c50556ce7b2dda86b4b180dd0,tests/components/switchbot/conftest.py,mock_entry_factory,pytest_decorator,16,27,11,pytest,0,1
home-assistant/core,python,9e81ec5aae94f827a9cd4bbac5a11ed6d1285629,tests/components/esphome/test_config_flow.py,test_reauth_encryption_key_removed,pytest_decorator,1050,1077,24,pytest,0,1
home-assistant/core,python,8ac8401b4e71ef5a79cc24029e054d1180a6430a,tests/components/usb/__init__.py,force_usb_polling_watcher,pytest_decorator,12,19,7,pytest,0,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/conftest.py,mock_credential,pytest_decorator,66,75,9,pytest,0,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/conftest.py,mock_config_entry_token_expiration,pytest_decorator,78,81,3,pytest,0,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/conftest.py,mock_config_entry_with_auth,pytest_decorator,84,107,23,pytest,0,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/test_config_flow.py,test_authentication_flow,pytest_decorator,329,431,66,pytest,1,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/test_config_flow.py,test_oauth_discovery_failure,pytest_decorator,434,477,28,pytest,0,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/test_config_flow.py,test_authentication_flow_server_failure_abort,pytest_decorator,480,546,48,pytest,0,1
home-assistant/core,python,0c4cb27fe94129fe65db11362a6f73cda90c6cc3,tests/components/mcp/test_config_flow.py,test_reauth_flow,pytest_decorator,609,656,39,pytest,1,1
home-assistant/core,python,1639163c2eba4af6fe21f4b1e876667031b73f44,tests/components/esphome/test_config_flow.py,test_reauth_encryption_key_removed,pytest_decorator,1050,1077,24,pytest,0,1
home-assistant/core,python,5106548f2c9aafd66e5ca56f94c5a1da2b0916c3,tests/components/generic_thermostat/test_climate.py,setup_comp_10,pytest_decorator,1122,1146,19,pytest,0,1
home-assistant/core,python,5106548f2c9aafd66e5ca56f94c5a1da2b0916c3,tests/components/generic_thermostat/test_climate.py,test_zero_tolerances,pytest_decorator,1149,1165,14,pytest,0,1
home-assistant/core,python,4463e4c42b1b530ab74de374ed6329f693b7ecde,tests/components/roborock/conftest.py,config_entry_data_fixture,pytest_decorator,192,199,7,pytest,0,1
home-assistant/core,python,4463e4c42b1b530ab74de374ed6329f693b7ecde,tests/components/roborock/conftest.py,mock_patforms_fixture,pytest_decorator,225,232,7,pytest,0,1
home-assistant/core,python,4463e4c42b1b530ab74de374ed6329f693b7ecde,tests/components/roborock/test_coordinator.py,platforms,pytest_decorator,25,28,3,pytest,0,1
home-assistant/core,python,a2194457516bdf6daad76b0399b8f42618240938,tests/components/usb/__init__.py,force_usb_polling_watcher,pytest_decorator,12,19,7,pytest,0,1
home-assistant/core,python,9927de4801ec14426dedcd0d853f4e0884ef510d,tests/components/smartthings/test_event.py,test_supported_button_values_update,pytest_decorator,65,99,30,pytest,0,1
home-assistant/core,python,d88f7b860092674ba6832ef8880df7b908bb808c,tests/components/smartthings/test_event.py,test_supported_button_values_update,pytest_decorator,65,99,30,pytest,0,1
home-assistant/core,python,b82e1a9befd182036fc77b8bfff85d018dfe9fc8,tests/components/cloud/test_backup.py,test_agents_upload_not_subscribed,pytest_decorator,550,600,48,pytest,1,1
home-assistant/core,python,b82e1a9befd182036fc77b8bfff85d018dfe9fc8,tests/components/cloud/test_backup.py,test_agents_upload_not_subscribed_midway,pytest_decorator,603,661,54,pytest,3,1
home-assistant/core,python,e9e95f45d8eee8725867bd950199e1eaad9fac4a,tests/components/cloud/test_backup.py,test_agents_upload_not_subscribed,pytest_decorator,550,600,48,pytest,1,1
home-assistant/core,python,e9e95f45d8eee8725867bd950199e1eaad9fac4a,tests/components/cloud/test_backup.py,test_agents_upload_not_subscribed_midway,pytest_decorator,603,661,54,pytest,3,1
home-assistant/core,python,b5910dd7d602de446ac607cb8b7c54cc27e2e2de,tests/components/home_connect/test_time.py,test_create_issue,pytest_decorator,321,399,70,pytest,0,1
home-assistant/core,python,b5910dd7d602de446ac607cb8b7c54cc27e2e2de,tests/components/home_connect/test_time.py,test_issue_fix,pytest_decorator,402,485,76,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,model,pytest_decorator,21,30,3,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,extra_config_entry_data,pytest_decorator,33,38,5,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,config_flow_data,pytest_decorator,41,50,9,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,model_name,pytest_decorator,53,60,7,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,serial_number,pytest_decorator,63,68,5,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,mock_setup_entry,pytest_decorator,71,78,7,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,area,pytest_decorator,81,93,12,pytest,2,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,mock_panel,pytest_decorator,96,113,17,pytest,1,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/conftest.py,mock_config_entry,pytest_decorator,116,131,15,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/test_alarm_control_panel.py,platforms,pytest_decorator,29,35,6,pytest,0,1
home-assistant/core,python,dba4c197c8d1d3ea0cdb034f82fab1c5825db2bd,tests/components/bosch_alarm/test_init.py,disable_platform_only,pytest_decorator,15,19,4,pytest,0,1
home-assistant/core,python,e3f2f303957f24e5d530ce15bd069cd6e8f235e0,tests/components/recorder/test_websocket_api.py,test_statistic_during_period_circular_mean,pytest_decorator,705,1048,322,pytest,0,1
home-assistant/core,python,e3f2f303957f24e5d530ce15bd069cd6e8f235e0,tests/components/recorder/test_websocket_api.py,test_statistic_during_period_hole_circular_mean,pytest_decorator,1202,1349,136,pytest,0,1
home-assistant/core,python,74ff40e2533ae9fc91eeaf89bdfa891ee23c1693,tests/components/smartthings/test_sensor.py,test_create_issue,pytest_decorator,59,131,59,pytest,0,1
home-assistant/core,python,208e8ae451e971fa77ddd8a106331b767a72f206,tests/components/smartthings/test_switch.py,test_create_issue,pytest_decorator,129,201,59,pytest,0,1
home-assistant/core,python,63a86763b16f6a00a1d980850456315a959a3773,tests/components/smartthings/test_init.py,test_entity_unique_id_migration,pytest_decorator,384,503,43,pytest,0,1
home-assistant/core,python,63a86763b16f6a00a1d980850456315a959a3773,tests/components/smartthings/test_init.py,test_entity_unique_id_migration_machine_state,pytest_decorator,506,635,51,pytest,0,1
home-assistant/core,python,2208650fdea8410fc0c214786da9239a7ece2de9,tests/components/qbus/conftest.py,setup_integration,pytest_decorator,42,54,10,pytest,0,1
home-assistant/core,python,013439f7c610981720474eeab640ea63ca007e80,tests/components/teslemetry/test_climate.py,test_select_streaming,pytest_decorator,308,349,36,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/conftest.py,mock_setup_entry,pytest_decorator,116,122,6,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/conftest.py,mock_config_entry,pytest_decorator,125,138,13,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/conftest.py,mock_pterodactyl,pytest_decorator,141,155,13,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/test_config_flow.py,test_full_flow,pytest_decorator,17,34,15,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/test_config_flow.py,test_recovery_after_api_error,pytest_decorator,37,77,27,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/test_config_flow.py,test_recovery_after_unknown_error,pytest_decorator,80,112,26,pytest,0,1
home-assistant/core,python,e853df4fb0b9e4efa93640107e5fe955efd64560,tests/components/pterodactyl/test_config_flow.py,test_service_already_configured,pytest_decorator,115,129,12,pytest,0,1
home-assistant/core,python,1772348eef3585317324f4f35f866c51f12ce81b,tests/components/switchbot/test_sensor.py,test_hub2_sensor,pytest_decorator,240,295,46,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_turn_on_off,pytest_decorator,62,88,18,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_mute_unmute,pytest_decorator,91,121,22,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_set_volume_level,pytest_decorator,124,145,20,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_volume_up,pytest_decorator,148,168,19,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_volume_down,pytest_decorator,171,191,19,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_play,pytest_decorator,194,214,19,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_pause,pytest_decorator,217,237,19,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_stop,pytest_decorator,240,260,19,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_previous_track,pytest_decorator,263,286,22,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_next_track,pytest_decorator,289,312,22,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_select_source,pytest_decorator,315,336,20,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_shuffle_on_off,pytest_decorator,339,372,25,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_media_repeat_mode,pytest_decorator,375,409,25,pytest,0,1
home-assistant/core,python,f00fb1d9a3b7a0f6143f852dafd7fb1539f1eb53,tests/components/smartthings/test_media_player.py,test_state_update,pytest_decorator,412,432,17,pytest,0,1
home-assistant/core,python,0ddf3c794be549d4a3a3a576d065b3bdcffbdf9d,tests/components/iometer/test_binary_sensor.py,test_binary_sensors,pytest_decorator,19,30,10,pytest,0,1
home-assistant/core,python,0ddf3c794be549d4a3a3a576d065b3bdcffbdf9d,tests/components/iometer/test_binary_sensor.py,test_connection_status_sensors,pytest_decorator,33,65,27,pytest,0,1
home-assistant/core,python,0ddf3c794be549d4a3a3a576d065b3bdcffbdf9d,tests/components/iometer/test_binary_sensor.py,test_attachment_status_sensors,pytest_decorator,68,100,27,pytest,0,1
home-assistant/core,python,0ddf3c794be549d4a3a3a576d065b3bdcffbdf9d,tests/components/iometer/test_binary_sensor.py,test_attachment_status_sensors_unkown,pytest_decorator,103,135,27,pytest,0,1
home-assistant/core,python,a1a808b84347d20d86709b3b2c7aed526d5f6d5e,tests/components/watergate/test_event.py,test_event,pytest_decorator,21,35,13,pytest,0,1
home-assistant/core,python,348ebe14021a52a6cd8d36dea84cc30cfec3a930,tests/components/habitica/test_services.py,test_create_daily,pytest_decorator,1846,2019,19,pytest,0,1
home-assistant/core,python,358f78c7cd74e19952f61c98e20cbc2e148956b4,tests/components/tado/conftest.py,mock_tado_api,pytest_decorator,14,28,14,pytest,0,1
home-assistant/core,python,358f78c7cd74e19952f61c98e20cbc2e148956b4,tests/components/tado/conftest.py,mock_setup_entry,pytest_decorator,31,37,6,pytest,0,1
home-assistant/core,python,358f78c7cd74e19952f61c98e20cbc2e148956b4,tests/components/tado/conftest.py,mock_config_entry,pytest_decorator,40,50,10,pytest,0,1
home-assistant/core,python,e96e95c32d0b70f4adf327223c4b5e4fd2a83ee7,tests/components/backup/test_sensors.py,test_sensors,pytest_decorator,22,50,24,pytest,0,1
home-assistant/core,python,86ff540db90abc2df708bdcb8c9681917954c544,tests/components/zwave_js/test_events.py,platforms,pytest_decorator,15,18,3,pytest,0,1
home-assistant/core,python,f4d57e37229bf7e9cff127e888827cd20c16137a,tests/components/onboarding/test_views.py,cloud_fixture,pytest_decorator,1076,1108,24,pytest,2,1
home-assistant/core,python,f4d57e37229bf7e9cff127e888827cd20c16137a,tests/components/onboarding/test_views.py,setup_cloud_fixture,pytest_decorator,1111,1116,5,pytest,0,1
home-assistant/core,python,f4d57e37229bf7e9cff127e888827cd20c16137a,tests/components/onboarding/test_views.py,test_onboarding_cloud_forgot_password,pytest_decorator,1119,1141,17,pytest,0,1
home-assistant/core,python,f4d57e37229bf7e9cff127e888827cd20c16137a,tests/components/onboarding/test_views.py,test_onboarding_cloud_login,pytest_decorator,1144,1166,19,pytest,0,1
home-assistant/core,python,f4d57e37229bf7e9cff127e888827cd20c16137a,tests/components/onboarding/test_views.py,test_onboarding_cloud_logout,pytest_decorator,1169,1188,16,pytest,0,1
home-assistant/core,python,f4d57e37229bf7e9cff127e888827cd20c16137a,tests/components/onboarding/test_views.py,test_onboarding_cloud_status,pytest_decorator,1191,1209,15,pytest,0,1
home-assistant/core,python,d3b8dbb76c4532fad2c499984ccd537e374d9577,tests/components/google_generative_ai_conversation/test_conversation.py,test_empty_content_in_chat_history,pytest_decorator,698,729,27,pytest,1,1
home-assistant/core,python,6a7fa3769db6d33bb1f6cd6673ef83fa66866869,tests/components/google_generative_ai_conversation/conftest.py,mock_config_entry_with_google_search,pytest_decorator,47,61,14,pytest,0,1
home-assistant/core,python,6a7fa3769db6d33bb1f6cd6673ef83fa66866869,tests/components/google_generative_ai_conversation/test_conversation.py,test_use_google_search,pytest_decorator,179,242,53,pytest,6,1
home-assistant/core,python,c56b087d0ca5052fc2330ca95af1c4eae1ad8ee8,tests/components/smartthings/test_switch.py,test_command_switch_turn_on_off,pytest_decorator,69,99,22,pytest,0,1
home-assistant/core,python,4b4d75063cb077820c358b2761d0e163ff03eb6d,tests/components/smartthings/test_number.py,test_set_value,pytest_decorator,37,58,20,pytest,0,1
home-assistant/core,python,4b4d75063cb077820c358b2761d0e163ff03eb6d,tests/components/smartthings/test_number.py,test_state_update,pytest_decorator,61,81,17,pytest,0,1
home-assistant/core,python,1b8b348effbbf3cf3a1b337565ed5957fce84573,tests/components/smartthings/test_select.py,test_state_update,pytest_decorator,43,63,17,pytest,0,1
home-assistant/core,python,1b8b348effbbf3cf3a1b337565ed5957fce84573,tests/components/smartthings/test_select.py,test_select_option,pytest_decorator,66,93,26,pytest,0,1
home-assistant/core,python,1b8b348effbbf3cf3a1b337565ed5957fce84573,tests/components/smartthings/test_select.py,test_select_option_without_remote_control,pytest_decorator,96,121,24,pytest,0,1
home-assistant/core,python,1b7e53fd0198382d6438c320270f1971f77ac36c,tests/components/home_connect/conftest.py,mock_appliances,pytest_decorator,490,499,9,pytest,0,1
home-assistant/core,python,1b7e53fd0198382d6438c320270f1971f77ac36c,tests/components/home_connect/conftest.py,mock_appliance,pytest_decorator,502,519,17,pytest,0,1
home-assistant/core,python,1b7e53fd0198382d6438c320270f1971f77ac36c,tests/components/home_connect/conftest.py,appliances_data_fixture,pytest_decorator,522,525,3,pytest,0,1
home-assistant/core,python,e78e87389204e34ac27e851adfd3cbca7b8c5082,tests/components/smartthings/test_update.py,test_installing_update,pytest_decorator,37,57,19,pytest,0,1
home-assistant/core,python,e78e87389204e34ac27e851adfd3cbca7b8c5082,tests/components/smartthings/test_update.py,test_state_update,pytest_decorator,60,86,23,pytest,0,1
home-assistant/core,python,e78e87389204e34ac27e851adfd3cbca7b8c5082,tests/components/smartthings/test_update.py,test_state_progress_update,pytest_decorator,89,119,27,pytest,0,1
home-assistant/core,python,e78e87389204e34ac27e851adfd3cbca7b8c5082,tests/components/smartthings/test_update.py,test_state_update_available,pytest_decorator,122,142,17,pytest,0,1
home-assistant/core,python,f84a46680df0393c209c8bf323be6e90007ceb11,tests/components/smartthings/test_event.py,test_state_update,pytest_decorator,32,61,25,pytest,0,1
home-assistant/core,python,e48a25e9526093b3348f0c91a6f6b29d3c4e6f6a,tests/components/squeezebox/conftest.py,configured_player_with_button,pytest_decorator,349,355,6,pytest,0,1
home-assistant/core,python,212d39ba19c3c374514b1d44f910546b5ac444d6,tests/components/template/test_switch.py,setup_switch,pytest_decorator,100,111,11,pytest,0,1
home-assistant/core,python,212d39ba19c3c374514b1d44f910546b5ac444d6,tests/components/template/test_switch.py,setup_state_switch,pytest_decorator,114,141,27,pytest,0,1
home-assistant/core,python,212d39ba19c3c374514b1d44f910546b5ac444d6,tests/components/template/test_switch.py,setup_single_attribute_switch,pytest_decorator,144,175,31,pytest,0,1
home-assistant/core,python,212d39ba19c3c374514b1d44f910546b5ac444d6,tests/components/template/test_switch.py,setup_optimistic_switch,pytest_decorator,178,202,24,pytest,0,1
home-assistant/core,python,2674b02bfa4296d0ed6a19d0780197d8f71a9743,tests/components/zwave_js/conftest.py,listen_result_fixture,pytest_decorator,519,522,3,pytest,0,1
home-assistant/core,python,0eac679a5a2d5e884f6771e9df7f6dd2f4072822,tests/components/roborock/test_config_flow.py,cleanup_map_storage,pytest_decorator,28,31,3,pytest,0,1
home-assistant/core,python,412705302dab5bf069fcb0f367211aa752dd28c1,tests/components/mcp_server/conftest.py,llm_hass_api_fixture,pytest_decorator,25,28,3,pytest,0,1
home-assistant/core,python,52d86ede3ecb4311a01bfbe68f2a0f437fd9202f,tests/components/heos/conftest.py,music_sources_fixture,pytest_decorator,313,335,22,pytest,0,1
home-assistant/core,python,52d86ede3ecb4311a01bfbe68f2a0f437fd9202f,tests/components/heos/conftest.py,pandora_browse_response_fixture,pytest_decorator,338,343,5,pytest,0,1
home-assistant/core,python,76aef5be9f0f68cf6d7a7a400d21adc4956613b2,tests/helpers/test_config_entry_oauth2_flow.py,local_impl_pkce,pytest_decorator,48,61,13,pytest,0,1
home-assistant/core,python,76aef5be9f0f68cf6d7a7a400d21adc4956613b2,tests/helpers/test_config_entry_oauth2_flow.py,test_abort_oauth_with_pkce_rejected,pytest_decorator,989,1034,38,pytest,0,1
home-assistant/core,python,76aef5be9f0f68cf6d7a7a400d21adc4956613b2,tests/helpers/test_config_entry_oauth2_flow.py,test_oauth_with_pkce_adds_code_verifier_to_token_resolve,pytest_decorator,1037,1108,62,pytest,1,1
home-assistant/core,python,bbe2a95b3d1f871810fe92b856afcaac5b2af231,tests/components/smartthings/test_binary_sensor.py,test_create_issue,pytest_decorator,61,120,52,pytest,0,1
home-assistant/core,python,4050c216ed213bfe09d76d45381f55446ee9a005,tests/components/remote_calendar/conftest.py,mock_time_zone,pytest_decorator,24,29,5,pytest,0,1
home-assistant/core,python,4050c216ed213bfe09d76d45381f55446ee9a005,tests/components/remote_calendar/conftest.py,set_time_zone,pytest_decorator,32,37,5,pytest,0,1
home-assistant/core,python,4050c216ed213bfe09d76d45381f55446ee9a005,tests/components/remote_calendar/conftest.py,mock_config_entry,pytest_decorator,40,45,5,pytest,0,1
home-assistant/core,python,4050c216ed213bfe09d76d45381f55446ee9a005,tests/components/remote_calendar/conftest.py,get_events_fixture,pytest_decorator,51,63,10,pytest,0,1
home-assistant/core,python,4050c216ed213bfe09d76d45381f55446ee9a005,tests/components/remote_calendar/conftest.py,mock_ics_content,pytest_decorator,75,89,14,pytest,0,1
home-assistant/core,python,43898d7845760eea9fe77cd0e9c1c2a6ac1ee190,tests/components/smartthings/test_valve.py,test_valve_open_close,pytest_decorator,38,64,18,pytest,0,1
home-assistant/core,python,43898d7845760eea9fe77cd0e9c1c2a6ac1ee190,tests/components/smartthings/test_valve.py,test_state_update,pytest_decorator,67,87,17,pytest,0,1
home-assistant/core,python,c1c8deed0ccfc8dd33e44f7efc332b26f739ccea,tests/components/wolflink/conftest.py,mock_config_entry,pytest_decorator,36,52,16,pytest,0,1
home-assistant/core,python,c1c8deed0ccfc8dd33e44f7efc332b26f739ccea,tests/components/wolflink/conftest.py,mock_wolflink,pytest_decorator,55,99,41,pytest,0,1
home-assistant/core,python,c1c8deed0ccfc8dd33e44f7efc332b26f739ccea,tests/components/wolflink/conftest.py,init_integration,pytest_decorator,102,109,6,pytest,0,1
home-assistant/core,python,13b6cfa438441f258e6de1934e045f2611a9b220,tests/components/openai_conversation/test_init.py,test_generate_content_service_with_image_not_allowed_path,pytest_decorator,141,169,28,pytest,0,1
home-assistant/core,python,13b6cfa438441f258e6de1934e045f2611a9b220,tests/components/openai_conversation/test_init.py,test_generate_content_service_error,pytest_decorator,454,482,28,pytest,0,1
home-assistant/core,python,07e7672b78f3f399e4a23fb4087b60fa50388c44,tests/components/anthropic/conftest.py,mock_config_entry_with_extended_thinking,pytest_decorator,42,54,12,pytest,0,1
home-assistant/core,python,537302ce56e0b27429bf69e29d85e2855e23e271,tests/components/homeassistant_hardware/test_update.py,mock_update_config_entry,pytest_decorator,234,276,39,pytest,0,1
home-assistant/core,python,78a04776e4b6acacb1eb077d686dce0bd8a4e178,tests/components/habitica/test_services.py,test_update_daily,pytest_decorator,1618,1837,21,pytest,0,1
home-assistant/core,python,78a04776e4b6acacb1eb077d686dce0bd8a4e178,tests/components/habitica/test_services.py,test_update_daily_service_validation_errors,pytest_decorator,1840,1879,20,pytest,0,1
home-assistant/core,python,251bb30dc7bb2ea0c17ca41f9800be4f275c9a59,tests/components/teslemetry/test_media_player.py,test_update_streaming,pytest_decorator,148,204,51,pytest,0,1
home-assistant/core,python,bd4d0ec4b84b1867493cb0d4d49d31ef0adc3a6a,tests/conftest.py,mqtt_config_subentries_data,pytest_decorator,954,957,3,pytest,0,1
home-assistant/core,python,84667fd32dcfba52ce347d9e2c79f37aebcce495,tests/components/template/test_light.py,setup_state_light,pytest_decorator,490,518,28,pytest,0,1
home-assistant/core,python,84667fd32dcfba52ce347d9e2c79f37aebcce495,tests/components/template/test_light.py,setup_single_attribute_light,pytest_decorator,521,538,17,pytest,0,1
home-assistant/core,python,84667fd32dcfba52ce347d9e2c79f37aebcce495,tests/components/template/test_light.py,setup_single_action_light,pytest_decorator,541,556,15,pytest,0,1
home-assistant/core,python,84667fd32dcfba52ce347d9e2c79f37aebcce495,tests/components/template/test_light.py,setup_light_with_effects,pytest_decorator,559,605,46,pytest,0,1
home-assistant/core,python,84667fd32dcfba52ce347d9e2c79f37aebcce495,tests/components/template/test_light.py,setup_light_with_mireds,pytest_decorator,608,651,43,pytest,0,1
home-assistant/core,python,84667fd32dcfba52ce347d9e2c79f37aebcce495,tests/components/template/test_light.py,setup_light_with_transition_template,pytest_decorator,654,699,45,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_create_subscription,pytest_decorator,69,91,18,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_create_subscription_sink_error,pytest_decorator,94,111,13,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_update_subscription_identifier,pytest_decorator,114,132,14,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_stale_subscription_id,pytest_decorator,135,156,18,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_remove_subscription_identifier,pytest_decorator,159,177,14,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_max_connections_handling,pytest_decorator,180,198,13,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_unloading,pytest_decorator,201,218,15,pytest,0,1
home-assistant/core,python,f2f653efcf49d067c061311a87feb8b40b8fd2a9,tests/components/smartthings/test_init.py,test_shutdown,pytest_decorator,221,238,15,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_create_subscription,pytest_decorator,75,97,18,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_create_subscription_sink_error,pytest_decorator,100,117,13,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_update_subscription_identifier,pytest_decorator,120,138,14,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_stale_subscription_id,pytest_decorator,141,162,18,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_remove_subscription_identifier,pytest_decorator,165,183,14,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_max_connections_handling,pytest_decorator,186,204,13,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_unloading,pytest_decorator,207,224,15,pytest,0,1
home-assistant/core,python,71159c755f2151cb0b15dca7c37e36c05ba5cfae,tests/components/smartthings/test_init.py,test_shutdown,pytest_decorator,227,244,15,pytest,0,1
home-assistant/core,python,8620309f9e2284823f8d16c24f25dff415b8455c,tests/components/teslemetry/test_update.py,test_update_streaming,pytest_decorator,88,172,76,pytest,0,1
