repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics,stars,forks,num_contributors,agent_adoption_intensity
papermark/papermark,typescript,0,0,,,https://github.com/papermark/papermark.git,0,0,0,2023-05-29T08:00:15,"[""dataroom"", ""next-auth"", ""nextjs"", ""open-source"", ""pdf"", ""postgresql"", ""prisma"", ""tailwindcss"", ""typescript"", ""zod""]",8889,1336,60,no_commits
opencti-platform/opencti,typescript,1,1,b5880ee4b4706cf221938db386346ab318220c93,b5880ee4b4706cf221938db386346ab318220c93,https://github.com/opencti-platform/opencti.git,25,20,5,2018-12-17T10:57:34,"[""cti"", ""cyber"", ""cybersecurity"", ""intelligence"", ""osint"", ""security"", ""threat-intelligence""]",9777,1426,198,experimental
paraswap/paraswap-dex-lib,typescript,1,1,935816f26e379a13021bdcc736a97880ff7e8174,935816f26e379a13021bdcc736a97880ff7e8174,https://github.com/paraswap/paraswap-dex-lib.git,3,1,2,2021-07-13T02:53:16,[],773,328,90,experimental
owid/owid-grapher,typescript,7,4,f4fa25584ce59b45dab65f385c577ddcb69615c2,8a0e1e40da150ad78e3a96404012a8a342168c77,https://github.com/owid/owid-grapher.git,88,44,44,2015-05-04T11:06:48,"[""data-visualization"", ""react"", ""typescript""]",1550,252,53,limited
paraswap/paraswap-sdk,typescript,0,0,,,https://github.com/paraswap/paraswap-sdk.git,0,0,0,2019-10-08T01:28:44,"[""blockchain"", ""cryptocurrency"", ""ethereum"", ""exchange"", ""paraswap"", ""solidity"", ""web3""]",735,108,22,no_commits
pastelsky/bundlephobia,typescript,0,0,,,https://github.com/pastelsky/bundlephobia.git,0,0,0,2017-03-27T05:24:15,"[""cost"", ""dependencies"", ""npm-package"", ""performance"", ""webpack""]",9565,262,38,no_commits
parabolinc/parabol,typescript,0,0,,,https://github.com/parabolinc/parabol.git,2,1,1,2015-12-21T05:16:49,"[""agile"", ""graphql"", ""kanban"", ""nodejs"", ""react"", ""realtime"", ""redis"", ""retrospective"", ""saas"", ""stripe""]",2007,369,78,experimental
passportxyz/passport,typescript,0,0,,,https://github.com/passportxyz/passport.git,0,0,0,2022-03-14T05:57:02,[],1226,514,31,no_commits
metamask/metamask-mobile,typescript,177,66,1a6aafd765064f92cb47d57b13364dd753a3c693,560f23ee8f6b72c5ce7b4c928480384adc740233,https://github.com/metamask/metamask-mobile.git,991,810,181,2018-07-18T11:47:08,"[""android"", ""dapps-browser"", ""ios"", ""javascript"", ""metamask"", ""react-native"", ""web3""]",3004,1633,300,consistent
persian-tools/persian-tools,typescript,0,0,,,https://github.com/persian-tools/persian-tools.git,1,0,1,2018-06-18T10:00:57,"[""card-number"", ""code-melli"", ""code-melli-validator"", ""convert-numbers"", ""convert-persian-number"", ""english-number-to-persian"", ""fuzzy-matching"", ""iban"", ""iranian-national-id"", ""number-to-words"", ""persian-characters"", ""persian-language"", ""persian-words-to-number"", ""remove-commas"", ""sheba"", ""sheba-validator"", ""verify-bank-nunber"", ""verify-national-id"", ""words-to-numbers""]",1204,132,41,experimental
petyosi/react-virtuoso,typescript,0,0,,,https://github.com/petyosi/react-virtuoso.git,0,0,0,2019-05-03T05:39:04,"[""chat"", ""component-library"", ""feed"", ""hacktoberfest"", ""react"", ""virtual"", ""virtualizedlist""]",6439,352,77,no_commits
perminder-klair/subwave,typescript,0,0,,,https://github.com/perminder-klair/subwave.git,2,1,1,2026-05-11T05:33:56,[],1185,102,16,experimental
photon-hq/imessage-kit,typescript,0,0,,,https://github.com/photon-hq/imessage-kit.git,0,0,0,2025-10-18T06:44:03,"[""agent"", ""ai"", ""apple"", ""imessage"", ""sms"", ""typescript""]",1381,127,9,no_commits
photon-hq/spectrum-ts,typescript,0,0,,,https://github.com/photon-hq/spectrum-ts.git,6,4,2,2025-12-20T10:09:31,"[""agent"", ""ai"", ""photon"", ""typescript""]",1281,161,13,limited
photostructure/exiftool-vendored.js,typescript,0,0,,,https://github.com/photostructure/exiftool-vendored.js.git,1,1,0,2016-10-13T03:56:38,"[""cross-platform"", ""exif"", ""exiftool"", ""gps"", ""image"", ""images"", ""metadata"", ""metadata-extraction"", ""movies"", ""nodejs"", ""photo"", ""photographs"", ""photography"", ""photos"", ""video"", ""videos""]",555,53,14,experimental
picgo/picgo-core,typescript,0,0,,,https://github.com/picgo/picgo-core.git,0,0,0,2018-09-17T07:26:44,"[""picgo"", ""picture-upload"", ""upload-pictures""]",958,98,19,no_commits
outline/outline,typescript,35,22,f284a279410f673c22c9ff0c7e9d99f67103683b,72aa0f0063b83d236ba629d78976cf4190270f1b,https://github.com/outline/outline.git,228,91,137,2016-05-22T09:31:47,"[""docker"", ""javascript"", ""mobx"", ""nodejs"", ""react"", ""slack"", ""wiki""]",40014,3464,244,consistent
pingcap/autoflow,typescript,0,0,,,https://github.com/pingcap/autoflow.git,0,0,0,2024-02-05T06:53:14,"[""chatbot"", ""cot"", ""graphrag"", ""knowledge-graph"", ""mysql"", ""rag"", ""serverless"", ""vector-database""]",2771,175,18,no_commits
pdfme/pdfme,typescript,2,1,85fb9c173f2f7e9fccd1f0cbcf3241f29fa877a7,85fb9c173f2f7e9fccd1f0cbcf3241f29fa877a7,https://github.com/pdfme/pdfme.git,17,10,7,2021-08-22T08:45:56,"[""pdf"", ""pdf-designer"", ""pdf-generation"", ""pdf-generator"", ""pdf-lib"", ""pdf-library"", ""pdf-viewer"", ""react"", ""typescript""]",4744,501,49,limited
pingdotgg/lawn,typescript,0,0,,,https://github.com/pingdotgg/lawn.git,2,1,1,2026-02-01T08:30:39,[],623,177,3,limited
openfrontio/OpenFrontIO,typescript,119,43,3dcd38a58dd59368b7435df3940bd37e0a021bfe,21e957457cb61a830991db5fd451359d84ffb5dc,https://github.com/openfrontio/OpenFrontIO.git,174,76,98,2024-12-12T01:27:03,"[""browser-game"", ""game"", ""io-game"", ""rts"", ""rts-game""]",2431,1220,237,limited
pierrecomputer/pierre,typescript,0,0,,,https://github.com/pierrecomputer/pierre.git,17,10,7,2025-09-19T05:26:04,"[""diffs"", ""memescale"", ""trees""]",5926,194,26,limited
pixel-agents-hq/pixel-agents,typescript,0,0,,,https://github.com/pixel-agents-hq/pixel-agents.git,0,0,0,2026-02-08T07:14:11,[],8804,1422,18,no_commits
pinterest/querybook,typescript,0,0,,,https://github.com/pinterest/querybook.git,0,0,0,2020-03-05T06:05:49,"[""analyses"", ""celery"", ""charting"", ""flask"", ""hive"", ""metastore"", ""notebook"", ""presto"", ""typescript""]",2263,293,56,no_commits
pkm-er/obsidian-editing-toolbar,typescript,0,0,,,https://github.com/pkm-er/obsidian-editing-toolbar.git,0,0,0,2022-09-05T07:51:46,[],1469,84,17,no_commits
pkief/vscode-material-icon-theme,typescript,0,0,,,https://github.com/pkief/vscode-material-icon-theme.git,0,0,0,2016-09-09T08:41:42,"[""material-icon-theme"", ""material-icons"", ""vscode"", ""vscode-extension"", ""vscode-icons"", ""vscode-theme""]",1923,606,306,no_commits
pankod/refine,typescript,1,1,b71dc1fedbfd0bc0196f45d6ef52127e00633790,b71dc1fedbfd0bc0196f45d6ef52127e00633790,https://github.com/pankod/refine.git,1,0,1,2021-01-20T12:01:32,[],2514,190,59,experimental
plastic-labs/tutor-gpt,typescript,0,0,,,https://github.com/plastic-labs/tutor-gpt.git,0,0,0,2023-01-21T01:30:13,"[""ai"", ""education"", ""hacktoberfest"", ""literacy"", ""machine-learning"", ""o1"", ""prompt-engineering"", ""reasoning"", ""theory-of-mind"", ""tutoring""]",862,85,8,no_commits
playcanvas/pcui,typescript,0,0,,,https://github.com/playcanvas/pcui.git,1,0,1,2020-08-10T04:55:02,"[""pcui"", ""playcanvas"", ""react"", ""sass"", ""typescript"", ""ui"", ""ui-components""]",788,96,23,experimental
playcanvas/editor,typescript,0,0,,,https://github.com/playcanvas/editor.git,0,0,0,2020-01-30T02:12:46,"[""3d-editor"", ""editor"", ""frontend"", ""game-development"", ""game-engine"", ""gamedev"", ""hacktoberfest"", ""nodejs"", ""pcui"", ""playcanvas"", ""typescript"", ""ui"", ""webgl"", ""webgl2"", ""webgpu"", ""webxr""]",1252,203,15,no_commits
plus-pro-components/plus-pro-components,typescript,0,0,,,https://github.com/plus-pro-components/plus-pro-components.git,0,0,0,2023-05-24T08:43:06,"[""component-library"", ""element-plus"", ""element-plus-pro-components"", ""page-level-components"", ""plus-pro-components"", ""pro-components"", ""ui-framework"", ""vue-pro-components"", ""vue3""]",504,131,18,no_commits
pagopa/io-app,typescript,5,2,70a0a07af4552eb4575467b896b106c347df2bdd,525acb412dbc4c2abee659876ec2326c068d589d,https://github.com/pagopa/io-app.git,28,21,7,2017-04-11T09:34:46,"[""android"", ""cie"", ""io-app"", ""ios"", ""react-native"", ""spid""]",704,121,100,limited
pmndrs/react-spring,typescript,0,0,,,https://github.com/pmndrs/react-spring.git,0,0,0,2018-03-07T03:39:32,"[""animation-library"", ""react"", ""react-spring"", ""spring-physics"", ""springs""]",29131,1217,185,no_commits
pnd280/complexity,typescript,0,0,,,https://github.com/pnd280/complexity.git,0,0,0,2024-05-03T01:51:50,"[""chrome"", ""chrome-extension"", ""firefox"", ""firefox-addon"", ""perplexity"", ""perplexity-ai""]",1224,113,2,no_commits
pingcap/ossinsight,typescript,53,1,300c7b4edac2a55a8255516f877a8269f1a14f12,300c7b4edac2a55a8255516f877a8269f1a14f12,https://github.com/pingcap/ossinsight.git,3,1,2,2022-01-19T10:41:15,"[""aisql"", ""analytics"", ""chat2query"", ""demo"", ""github"", ""htap"", ""insight"", ""openai"", ""oss"", ""realtime"", ""text2sql""]",2471,438,191,limited
payloadcms/payload,typescript,5,2,835a0ad49055dada6c7cffdb5515cb8d8a5ca576,787f9df59b46bd05360ace1f27002957d24e6a62,https://github.com/payloadcms/payload.git,46,34,12,2021-01-05T06:49:45,"[""cms"", ""content-management"", ""content-management-system"", ""express"", ""graphql"", ""headless"", ""headless-cms"", ""jamstack"", ""javascript"", ""mit-license"", ""mongodb"", ""nextjs"", ""nodejs"", ""open-source"", ""payload"", ""payloadcms"", ""postgres"", ""react"", ""typescript""]",44004,4005,436,limited
po-ui/po-angular,typescript,0,0,,,https://github.com/po-ui/po-angular.git,5,5,0,2019-06-25T04:50:39,"[""angular"", ""angular-components"", ""enterprise"", ""frontend"", ""hacktoberfest"", ""po"", ""po-ui"", ""ui-components""]",1012,239,75,limited
poco-ai/poco-agent,typescript,0,0,,,https://github.com/poco-ai/poco-agent.git,0,0,0,2026-01-08T10:48:17,"[""agent"", ""ai"", ""chatbot"", ""claude-code"", ""clawdbot"", ""manus"", ""openclaw""]",1089,100,5,no_commits
pascalorg/editor,typescript,67,23,07ed429d58ff255878c5b9f5458f00a659ec2255,f0ca9119a01c2ff65712a9555062db1e55174071,https://github.com/pascalorg/editor.git,114,58,56,2025-10-16T07:35:06,"[""3d"", ""architecture"", ""bim"", ""cad"", ""editor"", ""floorplan"", ""mcp"", ""nextjs"", ""parametric-design"", ""react-three-fiber"", ""threejs"", ""typescript""]",21134,2696,35,consistent
mastra-ai/mastra,typescript,819,250,e0ad8e3a21513014f17b2a56d1570488cbb8cb31,5e36d73ddfd3d2449999eeb99f811d6bcff8b8ec,https://github.com/mastra-ai/mastra.git,1605,796,809,2024-08-06T08:44:31,"[""agents"", ""ai"", ""chatbots"", ""evals"", ""javascript"", ""llm"", ""mcp"", ""nextjs"", ""nodejs"", ""reactjs"", ""tts"", ""typescript"", ""workflows""]",26619,2521,465,consistent
polymer/lit-html,typescript,0,0,,,https://github.com/polymer/lit-html.git,0,0,0,2017-06-29T04:27:16,[],7127,431,101,no_commits
pnp/cli-microsoft365,typescript,0,0,,,https://github.com/pnp/cli-microsoft365.git,3,2,1,2017-10-12T05:18:21,"[""azure"", ""azure-active-directory"", ""cli"", ""entra-id"", ""hacktoberfest"", ""microsoft"", ""microsoft-365"", ""microsoft-graph"", ""microsoft-planner"", ""microsoft-power-apps"", ""microsoft-power-automate"", ""microsoft-teams"", ""microsoft-viva"", ""microsoft365"", ""office-365"", ""office365"", ""sharepoint"", ""sharepoint-framework"", ""sharepoint-online"", ""spfx""]",1414,404,148,experimental
pompurin404/mihomo-party,typescript,0,0,,,https://github.com/pompurin404/mihomo-party.git,1,1,0,2024-08-02T12:38:23,"[""clash"", ""clash-meta"", ""electron"", ""mihomo""]",2843,108,9,experimental
pontusab/cursor.directory,typescript,0,0,,,https://github.com/pontusab/cursor.directory.git,0,0,0,2024-08-24T12:44:44,[],2475,382,92,no_commits
pontusab/directories,typescript,0,0,,,https://github.com/pontusab/directories.git,0,0,0,2024-08-24T12:44:44,[],3885,635,125,no_commits
plasmicapp/plasmic,typescript,2,1,088532d25f4450a41527d799cd2b70d93ac9b2fd,088532d25f4450a41527d799cd2b70d93ac9b2fd,https://github.com/plasmicapp/plasmic.git,13,5,8,2021-02-02T07:37:59,"[""builder"", ""cms"", ""design"", ""design-systems"", ""design-tools"", ""drag-drop"", ""frontend"", ""gatsby"", ""headless"", ""headless-cms"", ""jamstack"", ""lowcode"", ""nextjs"", ""nocode"", ""page-builder"", ""react"", ""ui-builder"", ""wysiwyg""]",6945,702,42,experimental
podman-desktop/podman-desktop,typescript,0,0,,,https://github.com/podman-desktop/podman-desktop.git,0,0,0,2022-03-03T06:45:51,"[""container"", ""containers"", ""desktop"", ""docker"", ""hacktoberfest"", ""kubernetes"", ""podman"", ""podman-desktop"", ""tray-application"", ""ui""]",7891,543,169,no_commits
poooi/poi,typescript,4,3,920d794501e9b3bbc957130bc62faa3a0328aebc,3e09aa5520f079767ea0bc323e70801ba58fea81,https://github.com/poooi/poi.git,17,6,11,2015-05-04T05:19:54,"[""electron"", ""electron-app"", ""electron-react"", ""kancolle"", ""kantai-collection"", ""poi"", ""reactjs"", ""redux""]",1785,353,64,limited
pockethost/pockethost,typescript,1,1,227799f5246db8b336959bd2f77060c8b6a4948d,227799f5246db8b336959bd2f77060c8b6a4948d,https://github.com/pockethost/pockethost.git,19,5,14,2022-09-19T03:16:25,"[""baas"", ""firebase"", ""pocketbase"", ""supabase""]",1422,120,23,limited
pedramamini/Maestro,typescript,69,31,8caca1a9180a286d2874b502ca36477c99f7e57a,cc9db7754e636ba793b5b75c9a28ac4ab59f7ec5,https://github.com/pedramamini/Maestro.git,244,122,122,2025-11-23T01:59:55,"[""ai-agents"", ""claude-code"", ""codex"", ""generative-ai"", ""opencode""]",2046,190,19,limited
posva/pinia-colada,typescript,0,0,,,https://github.com/posva/pinia-colada.git,1,0,1,2023-12-20T08:37:26,"[""cache"", ""data-fetching"", ""mutation"", ""pinia"", ""pinia-plugin"", ""plugin"", ""query"", ""swr"", ""vue""]",2207,79,41,experimental
powershell/vscode-powershell,typescript,3,3,294738ec550bc8ee685540eff231ebd14720ff83,30d16a85acfaa1e6a2ae7c0c16a0b882f852a69a,https://github.com/powershell/vscode-powershell.git,6,2,4,2015-09-08T06:29:04,"[""extensions"", ""hacktoberfest"", ""powershell"", ""visual-studio-code""]",1899,548,119,consistent
preetsuthar17/HextaUI,typescript,0,0,,,https://github.com/preetsuthar17/HextaUI.git,0,0,0,2025-01-03T04:59:12,"[""hextaui"", ""shadcn"", ""ui"", ""ui-components"", ""ui-design""]",634,50,11,no_commits
postaljs/postal.js,typescript,433,13,7b393f059829ce0d0a47ae3d1e7a6b2718d444c4,ee9f59945e307ef63f7876013bab13dfa0617e54,https://github.com/postaljs/postal.js.git,21,6,15,2011-10-27T04:40:05,[],2838,187,20,pervasive
pocket-stack/pocketjs,typescript,21,11,6c4db2a7fd384cbd6aa3e82901ce22d0cf4d5b83,ac6b0368ed2792a4d8665ec9e1018dbb1bd11cca,https://github.com/pocket-stack/pocketjs.git,66,37,29,2026-07-03T07:28:28,"[""embedded-ui"", ""flexbox"", ""frontend"", ""jsx"", ""native-ui"", ""psp"", ""quickjs"", ""rust"", ""solidjs"", ""tailwindcss"", ""vue"", ""vue-vapor"", ""webassembly""]",903,45,7,pervasive
portainer/portainer,typescript,4,3,38c42cb47bd14db7e55d5b2c2fd0fee2f6546377,0c2f07988a2f3811ee02807ae0508a1a8cff2bc1,https://github.com/portainer/portainer.git,27,13,14,2016-05-19T08:15:28,"[""docker"", ""docker-compose"", ""docker-container"", ""docker-deployment"", ""docker-image"", ""docker-swarm"", ""docker-ui"", ""dockerfile"", ""hacktoberfest"", ""kubernetes"", ""moby"", ""portainer"", ""ui""]",38157,2873,230,limited
prabhuignoto/react-chrono,typescript,0,0,,,https://github.com/prabhuignoto/react-chrono.git,3,3,0,2020-08-18T07:02:24,"[""horizontal-timeline"", ""javascript-timeline"", ""react"", ""react-timeline"", ""reactjs"", ""slideshow"", ""timeline"", ""timeline-component"", ""typescript"", ""vertical-timeline"", ""vertical-timeline-react""]",4153,226,14,limited
posthog/posthog-js,typescript,46,13,aa9f63715d70428c8773c0c6e3d334497ffd3ad4,245afe627d67ba9b00e35132c72e1686d491b9df,https://github.com/posthog/posthog-js.git,68,27,41,2020-02-07T10:28:18,"[""analytics"", ""javascript"", ""npm"", ""posthog"", ""typescript""]",579,310,171,limited
probablyup/markdown-to-jsx,typescript,0,0,,,https://github.com/probablyup/markdown-to-jsx.git,21,7,14,2015-12-06T06:42:02,"[""gfm"", ""jsx"", ""markdown"", ""react"", ""remark""]",1698,157,44,consistent
primer/react,typescript,0,0,,,https://github.com/primer/react.git,0,0,0,2018-02-17T12:09:05,"[""component-library"", ""design-system"", ""primer"", ""react""]",3883,674,219,no_commits
projectx-codehagen/projectx,typescript,0,0,,,https://github.com/projectx-codehagen/projectx.git,0,0,0,2023-12-31T01:38:51,"[""next-auth"", ""nextjs"", ""open-source"", ""prisma"", ""resend-email"", ""tailwind"", ""tailwindcss"", ""typescript""]",1360,149,27,no_commits
projen/projen,typescript,0,0,,,https://github.com/projen/projen.git,7,3,4,2020-05-11T05:07:24,"[""aws-cdk"", ""cdk"", ""constructs"", ""generator"", ""hacktoberfest"", ""jsii"", ""repository-management"", ""repository-tools"", ""scaffolding"", ""templates"", ""typescript""]",2938,410,242,limited
proma-ai/Proma,typescript,0,0,,,https://github.com/proma-ai/Proma.git,0,0,0,2026-01-31T06:26:28,"[""agent"", ""agent-sdk"", ""agents"", ""chatbot"", ""chatgpt"", ""claude"", ""gemini"", ""llm""]",1948,239,19,no_commits
openobserve/openobserve,typescript,28,11,93d4914b5280b30b11b6795fdae388b33c852010,f202a0c94fba71efea70313470c69eea08918536,https://github.com/openobserve/openobserve.git,293,249,44,2023-02-02T03:29:51,"[""analytics"", ""apm"", ""datadog"", ""elasticsearch"", ""grafana"", ""jaeger"", ""kibana"", ""log-analytics"", ""log-management"", ""log-search"", ""logs"", ""metrics"", ""monitoring"", ""observability"", ""openobserve"", ""opentelemetry"", ""prometheus"", ""rust-lang"", ""splunk"", ""traces""]",20573,987,131,consistent
provos/ironcurtain,typescript,10,3,14e63494fbfbbe9c5d5c7a6a7a420c8b779603d7,ff551340eadd5591d1075c2c76686ab018da7a90,https://github.com/provos/ironcurtain.git,12,5,7,2026-02-21T11:34:31,"[""agent"", ""mcp"", ""model-context-protocol"", ""policy"", ""sandbox"", ""security"", ""trusted-process""]",569,76,9,limited
primer/components,typescript,11,6,5dcc87ca4befe911101e580da639b5c03d4ffdd6,c261f9551a9f98e5414d3bab3ab53b61574ac4f7,https://github.com/primer/components.git,139,80,59,2018-02-17T12:09:05,[],1270,181,67,consistent
proxysoul/Empryo,typescript,0,0,,,https://github.com/proxysoul/Empryo.git,0,0,0,2026-03-01T06:56:54,"[""ai"", ""ai-agents"", ""ai-coding-agent"", ""claude-code"", ""claude-code-alternative"", ""cli"", ""code-intelligence"", ""coding-agent"", ""coding-assistant"", ""developer-tools"", ""empryo"", ""graph"", ""llm"", ""lsp"", ""neovim"", ""opencode"", ""terminal"", ""tree-sitter"", ""tui""]",903,69,12,no_commits
psteinroe/supabase-cache-helpers,typescript,0,0,,,https://github.com/psteinroe/supabase-cache-helpers.git,0,0,0,2022-08-12T10:30:30,[],681,43,23,no_commits
pt-plugins/pt-depiler,typescript,0,0,,,https://github.com/pt-plugins/pt-depiler.git,0,0,0,2022-06-05T12:04:50,"[""private-tracker""]",2521,175,78,no_commits
proxysoul/soulforge,typescript,16,1,dcef1289faf270a81e4e1909a682736529508a5b,dcef1289faf270a81e4e1909a682736529508a5b,https://github.com/proxysoul/soulforge.git,9,7,2,2026-03-01T06:56:54,"[""ai"", ""ai-agents"", ""ai-coding-agent"", ""claude-code"", ""claude-code-alternative"", ""cli"", ""code-intelligence"", ""coding-agent"", ""coding-assistant"", ""developer-tools"", ""empryo"", ""graph"", ""llm"", ""lsp"", ""neovim"", ""opencode"", ""terminal"", ""tree-sitter"", ""tui""]",850,64,12,experimental
prisma/docs,typescript,2,1,03efddd96f41ce3e988f0bd6fa39634e70b1ae6f,03efddd96f41ce3e988f0bd6fa39634e70b1ae6f,https://github.com/prisma/docs.git,2,1,1,2020-03-10T10:38:43,[],808,630,467,experimental
punkpeye/fastmcp,typescript,2,1,a87f791599eec788064ed792a060e2c39aca3a09,a87f791599eec788064ed792a060e2c39aca3a09,https://github.com/punkpeye/fastmcp.git,10,1,9,2024-12-27T02:12:31,"[""mcp"", ""sse""]",3246,298,78,limited
pullfrog/pullfrog,typescript,4,1,c6a757424cb930250dd01dda9cd754f5a98da255,c6a757424cb930250dd01dda9cd754f5a98da255,https://github.com/pullfrog/pullfrog.git,40,33,7,2025-08-05T07:09:15,[],873,48,7,limited
pwa-builder/pwabuilder,typescript,1,1,6e0037b731cd82118770b394c9cb1e0ff3b50ded,6e0037b731cd82118770b394c9cb1e0ff3b50ded,https://github.com/pwa-builder/pwabuilder.git,12,4,8,2015-03-30T07:05:58,"[""android"", ""app-store"", ""manifest"", ""meta-quest"", ""microsoft-store"", ""oculus-quest"", ""play-store"", ""progressive-web-app"", ""pwa"", ""pwa-mainfest"", ""pwa-service-worker"", ""pwa-starter"", ""pwa-starter-kit"", ""pwa-vscode"", ""pwabuilder"", ""pwastudio"", ""service-worker"", ""vscode"", ""web-application"", ""windows""]",3701,392,104,limited
qawolf/cli,typescript,0,0,,,https://github.com/qawolf/cli.git,5,5,0,2019-09-17T08:45:48,"[""automation"", ""cli"", ""e2e"", ""end-to-end-testing"", ""playwright"", ""qa"", ""qawolf"", ""test-automation"", ""testing""]",3441,139,8,experimental
qinshihu/itops-agent-platform,typescript,0,0,,,https://github.com/qinshihu/itops-agent-platform.git,0,0,0,2026-05-20T06:29:31,"[""agentic-ai"", ""aiops"", ""devops"", ""docker"", ""incident-management"", ""it-operations"", ""llm-ops"", ""multi-agent"", ""network-monitoring"", ""nodejs"", ""openai"", ""prometheus"", ""react"", ""root-cause-analysis"", ""self-hosted"", ""sre"", ""zabbix""]",849,212,5,no_commits
puppyone-ai/puppyone,typescript,36,18,db9394040b7ae70d15f59d7c3db13cbbc3d0dea0,5c15f7d123023cef6d8bbebf042a983ab8c518f5,https://github.com/puppyone-ai/puppyone.git,78,24,54,2024-12-06T06:32:21,"[""agent"", ""agentic-ai"", ""ai"", ""ai-agents"", ""context"", ""context-engineering"", ""harness"", ""harness-engineering"", ""rag""]",1362,72,10,limited
pollinations/pollinations,typescript,27,13,fb54a3948f9a8f1ef84d728d77a08aa28bffac48,66abe2abb1b84a7f8d7f2b6d4a6e6884cf4e0ff1,https://github.com/pollinations/pollinations.git,164,104,60,2021-04-15T10:57:14,"[""colaboratory"", ""colaboratory-notebook"", ""diffusion"", ""gan"", ""generative"", ""gsoc"", ""hacktoberfest-accepted"", ""hacktoberfest2025"", ""javascript"", ""machinelearning"", ""nodejs"", ""python"", ""typescript""]",4925,971,108,limited
quantizor/markdown-to-jsx,typescript,0,0,,,https://github.com/quantizor/markdown-to-jsx.git,0,0,0,2015-12-06T06:42:02,"[""ast"", ""gfm"", ""jsx"", ""markdown"", ""react"", ""solidjs"", ""vue"", ""vuejs""]",2386,211,68,no_commits
qixing-jk/all-api-hub,typescript,0,0,,,https://github.com/qixing-jk/all-api-hub.git,0,0,0,2025-09-08T03:51:38,"[""ai"", ""cc-switch"", ""chatgpt"", ""chatgpt-api"", ""cherrystudio"", ""claude"", ""claude-code"", ""cliproxyapi"", ""codex"", ""new-api"", ""newapi"", ""one-api"", ""openai"", ""sub2api"", ""voapi""]",4657,311,12,no_commits
pubkey/rxdb,typescript,0,0,,,https://github.com/pubkey/rxdb.git,149,43,106,2016-12-02T07:34:42,"[""angular"", ""browser-database"", ""couchdb"", ""crdt"", ""database"", ""firebase"", ""graphql"", ""indexeddb"", ""ionic"", ""local-first"", ""localstorage"", ""nodejs"", ""nosql"", ""postgres"", ""pouchdb"", ""react-native"", ""realtime"", ""realtime-database"", ""rxdb"", ""sqlite""]",23306,1169,252,consistent
quarto-dev/quarto,typescript,0,0,,,https://github.com/quarto-dev/quarto.git,2,0,2,2022-11-03T01:01:41,[],630,62,36,experimental
phodal/routa,typescript,111,71,c39eca110e5d434c4aa4da5183655b28aeaf90ab,9fc58e02c790e16527b062ce1db3ee67a9a1d28d,https://github.com/phodal/routa.git,806,315,491,2026-02-16T01:38:48,[],1772,247,25,pervasive
productdevbook/hucre,typescript,2,1,cb49b06ecac16a07a07eba67a2f31f4d5140d5e3,cb49b06ecac16a07a07eba67a2f31f4d5140d5e3,https://github.com/productdevbook/hucre.git,241,41,200,2026-03-24T06:22:34,"[""csv"", ""csv-parser"", ""esm"", ""excel"", ""ods"", ""ods-parser"", ""parser"", ""spreadsheet"", ""streaming"", ""tree-shakeable"", ""typescript"", ""xlsx"", ""xlsx-parser"", ""xlsx-writer"", ""zero-dependency""]",1782,49,4,pervasive
radix-ui/themes,typescript,0,0,,,https://github.com/radix-ui/themes.git,0,0,0,2023-06-15T12:21:08,"[""accessibility"", ""colors"", ""component-library"", ""design-systems"", ""radix-ui"", ""react"", ""theme-development"", ""themes"", ""ui"", ""ui-components"", ""ui-kit""]",8325,325,27,no_commits
preset-io/agor,typescript,109,46,20afdd002aded2bbc89aba48dbc8d482629b0b71,6a0074c1351f0a6d65540267dc7783b06cf7b258,https://github.com/preset-io/agor.git,346,209,137,2025-10-04T07:17:32,"[""agent-orchestration"", ""agentic"", ""ai-agents"", ""ai-coding"", ""ai-pair-programming"", ""canvas"", ""claude-code"", ""codex"", ""coding-assistant"", ""developer-tools"", ""devtools"", ""gemini-cli"", ""git-worktree"", ""mcp"", ""multi-agent"", ""multiplayer"", ""orchestration"", ""real-time-collaboration"", ""typescript""]",1351,115,34,consistent
rainbow-me/rainbowkit,typescript,4,1,b1c5a9a0d40bf7bfcad6ba7ef48c2d79e590c978,b1c5a9a0d40bf7bfcad6ba7ef48c2d79e590c978,https://github.com/rainbow-me/rainbowkit.git,1,0,1,2021-08-04T08:32:05,"[""dapp"", ""ethereum"", ""react"", ""web3""]",2021,462,61,experimental
rabbyhub/rabby,typescript,0,0,,,https://github.com/rabbyhub/rabby.git,0,0,0,2021-04-09T11:35:55,"[""blockchain"", ""chrome-extension"", ""dapp"", ""defi"", ""ethereum"", ""ethereum-wallet""]",1869,590,65,no_commits
raroque/boop-agent,typescript,0,0,,,https://github.com/raroque/boop-agent.git,0,0,0,2026-04-14T08:58:38,[],957,216,4,no_commits
raydak-labs/configarr,typescript,2,1,fd7af463058768f89621a8b72e7be15b59ce9628,fd7af463058768f89621a8b72e7be15b59ce9628,https://github.com/raydak-labs/configarr.git,1,0,1,2024-03-23T02:22:12,"[""configarr"", ""lidarr"", ""notifiarr"", ""radarr"", ""readarr"", ""recyclarr"", ""servarr"", ""sonarr"", ""sync"", ""trash-guides"", ""whisparr""]",631,26,15,experimental
