repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics,stars,forks,num_contributors,agent_adoption_intensity
qualifire-dev/rogue,python,0,0,,,https://github.com/qualifire-dev/rogue.git,3,2,1,2025-06-05T09:16:31,"[""agents"", ""ai"", ""ai-agents"", ""e2e-testing"", ""llm"", ""testing"", ""testing-framework""]",1053,164,5,limited
pytorch/torchrec,python,0,0,,,https://github.com/pytorch/torchrec.git,0,0,0,2021-07-12T11:15:48,"[""cuda"", ""deep-learning"", ""gpu"", ""pytorch"", ""recommendation-system"", ""recommender-system"", ""sharding""]",2352,560,237,no_commits
qualcomm/aimet,python,0,0,,,https://github.com/qualcomm/aimet.git,0,0,0,2020-04-21T06:57:10,"[""auto-ml"", ""compression"", ""deep-learning"", ""deep-neural-networks"", ""machine-learning"", ""network-compression"", ""network-quantization"", ""open-source"", ""opensource"", ""pruning"", ""quantization""]",2675,463,79,no_commits
qdata/textattack,python,0,0,,,https://github.com/qdata/textattack.git,1,0,1,2019-10-15T12:51:44,"[""adversarial-attacks"", ""adversarial-examples"", ""adversarial-machine-learning"", ""data-augmentation"", ""machine-learning"", ""natural-language-processing"", ""nlp"", ""security""]",3402,444,60,experimental
reactive-python/reactpy,python,0,0,,,https://github.com/reactive-python/reactpy.git,0,0,0,2019-02-19T05:25:54,"[""javascript"", ""python"", ""react"", ""reactpy""]",8143,329,28,no_commits
rcortx/kiwiq,python,0,0,,,https://github.com/rcortx/kiwiq.git,0,0,0,2026-03-18T08:03:04,[],1055,117,1,no_commits
quic/aimet,python,0,0,,,https://github.com/quic/aimet.git,0,0,0,2020-04-21T06:57:10,"[""auto-ml"", ""compression"", ""deep-learning"", ""deep-neural-networks"", ""machine-learning"", ""network-compression"", ""network-quantization"", ""open-source"", ""opensource"", ""pruning"", ""quantization""]",2617,450,79,no_commits
redai-infra/Relax,python,3,3,8deed02e0571b83d2c54fd32d7ed1ea4ef81904d,764d93c834f3d9e86e636a6d155484c3cf659589,https://github.com/redai-infra/Relax.git,9,1,8,2026-04-13T02:39:35,"[""agentic-rl"", ""distributed-training"", ""grpo"", ""llm"", ""megatron-lm"", ""multi-agent"", ""multimodal"", ""post-training"", ""qwen"", ""ray-serve"", ""reinforcement-learning"", ""rlhf"", ""sglang"", ""vlm""]",566,137,37,limited
qualcomm/ai-hub-models,python,53,10,7be57c08edfd291eb44f8be25b131200e83b94ce,55517681cd7da911d96f8caa3f6bc51bff4732a5,https://github.com/qualcomm/ai-hub-models.git,132,93,39,2023-12-20T06:41:48,"[""deeplearning"", ""demos"", ""inference"", ""inference-api"", ""inference-engine"", ""machine-learning"", ""machinelearning"", ""onnx"", ""pytorch"", ""qnn"", ""tensorflow-lite""]",1180,206,27,consistent
redis/redis-py,python,0,0,,,https://github.com/redis/redis-py.git,0,0,0,2009-11-06T10:22:26,"[""python"", ""redis"", ""redis-client"", ""redis-cluster"", ""redis-py""]",13610,2712,420,no_commits
redballoonsecurity/ofrak,python,0,0,,,https://github.com/redballoonsecurity/ofrak.git,0,0,0,2022-08-08T05:32:31,"[""ctf"", ""firmware"", ""firmware-tools"", ""hacktoberfest"", ""repacking"", ""reverse-engineering"", ""unpacker""]",2062,155,30,no_commits
quay/quay,python,56,18,d3c0f10e16fe38da75fc2134b8548581e17e5b69,37da037a94ac79f280d3e993bf4b42c01d21e7c2,https://github.com/quay/quay.git,147,76,71,2019-11-08T05:37:05,"[""containers"", ""docker"", ""oci-distribution"", ""quay""]",2816,384,135,consistent
rgerum/pylustrator,python,0,0,,,https://github.com/rgerum/pylustrator.git,0,0,0,2018-06-21T07:03:41,"[""code-generation"", ""gui"", ""interactive"", ""matplotlib"", ""visualisation""]",894,40,7,no_commits
radixark/miles,python,9,2,420a45df85e100df65358257c329ce34bcd80e4a,095984c5b3b188243ade5a73c58aba8b9e66d00b,https://github.com/radixark/miles.git,35,22,13,2025-10-09T06:04:57,[],1932,352,112,limited
optiland/optiland,python,27,7,383778e8e4644b363e06a8ff0f7fcddb89522ce0,d76ba505ac47a7bf78c20d85ccc1e173c6576443,https://github.com/optiland/optiland.git,66,42,24,2017-08-15T11:13:24,"[""differentiable-programming"", ""geometrical-optics"", ""lens-design"", ""modeling"", ""multilayer-films"", ""optical-coatings"", ""optical-design"", ""optics"", ""optics-simulation"", ""optimization"", ""physics"", ""polarization"", ""python"", ""pytorch"", ""ray-tracing"", ""raytracing"", ""scattering"", ""scientific-computing"", ""simulation-framework""]",841,178,36,consistent
qodo-ai/pr-agent,python,1,1,a63d96d70556c9a496f68b2852d818633defce0a,a63d96d70556c9a496f68b2852d818633defce0a,https://github.com/qodo-ai/pr-agent.git,11,3,8,2023-07-05T09:02:15,"[""code-review"", ""codereview"", ""coding-assistant"", ""devtools"", ""gpt-4"", ""openai"", ""pull-request"", ""pull-requests""]",10737,1397,206,experimental
retentioneering/retentioneering-tools,python,5,5,ef4a22f5e810c29f40b28b64d2682fca74c2dd4e,0681cb28678c6d226fb8e0a9efd889b018685a2d,https://github.com/retentioneering/retentioneering-tools.git,75,20,55,2019-07-02T01:37:30,"[""agent-skills"", ""analytics-mcp"", ""behaviour-analysis"", ""clickstream"", ""clickstream-analysis"", ""customer-journey-analytics"", ""customer-journey-map"", ""data-visualization"", ""graph-visualizer"", ""machine-learning"", ""predictive-analytics"", ""predictive-modeling"", ""product-analytics"", ""python"", ""quant-ux"", ""segmentation"", ""user-flow"", ""user-trajectories"", ""user-trajectories-analysis"", ""web-analytics""]",912,136,3,pervasive
pythainlp/pythainlp,python,0,0,,,https://github.com/pythainlp/pythainlp.git,7,7,0,2016-06-23T02:57:26,"[""computational-linguistics"", ""hacktoberfest"", ""hacktoberfest-accepted"", ""natural-language-processing"", ""nlp-library"", ""python"", ""soundex"", ""text-processing"", ""thai"", ""thai-language"", ""thai-nlp"", ""thai-nlp-library"", ""thai-soundex"", ""word-segmentation""]",1149,300,62,experimental
roboflow/rf-detr,python,59,26,72a8223cec4d13de8525dfe069f573a4e6fd02fa,930ada1dabf5086aa3b30a4797e537f15307ff07,https://github.com/roboflow/rf-detr.git,355,229,126,2025-03-19T08:43:00,"[""computer-vision"", ""detr"", ""instance-segmentation"", ""machine-learning"", ""object-detection"", ""rf-detr"", ""sota""]",8904,1124,86,pervasive
reflex-dev/xy,python,0,0,,,https://github.com/reflex-dev/xy.git,1,1,0,2026-07-09T01:51:00,"[""charts"", ""data-analysis"", ""data-science"", ""data-visualization"", ""graphs"", ""python""]",1641,69,14,experimental
readthedocs/readthedocs.org,python,6,5,a9aa9cb433416d50bf5bbf95ae2a84290d8ac67a,5df203f45328d329e03f64309a1040cced276e88,https://github.com/readthedocs/readthedocs.org.git,58,27,31,2010-08-16T07:18:06,"[""docs"", ""mkdocs"", ""python"", ""sphinx"", ""sphinx-doc""]",8373,3707,412,consistent
roboflow/trackers,python,1,1,fedae51231fb2730c5591e3434f4b96481f2b877,fedae51231fb2730c5591e3434f4b96481f2b877,https://github.com/roboflow/trackers.git,53,25,28,2025-04-14T04:12:26,"[""bot-sort"", ""bytetrack"", ""dancetrack"", ""mot17"", ""multi-object-tracking"", ""oc-sort"", ""soccernet"", ""sort"", ""sportsmot"", ""trackeval""]",3574,387,21,consistent
rohaquinlop/complexipy,python,0,0,,,https://github.com/rohaquinlop/complexipy.git,10,4,6,2024-01-21T07:11:09,"[""clean-code"", ""cognitive-complexity"", ""cognitive-computing"", ""cognitive-load"", ""cognitive-science"", ""maintainability"", ""understandability""]",748,22,16,limited
robocorp/rpaframework,python,5,1,b5e15937cacbaf2612e324d314b7d19987b0cb7a,b5e15937cacbaf2612e324d314b7d19987b0cb7a,https://github.com/robocorp/rpaframework.git,7,4,3,2020-01-02T12:11:15,"[""ai"", ""automation"", ""documentai"", ""nlp"", ""ocr"", ""opencv"", ""python"", ""robocorp"", ""robot"", ""robotframework"", ""rpa"", ""rpa-robots""]",1541,274,36,consistent
roboflow/roboflow-python,python,0,0,,,https://github.com/roboflow/roboflow-python.git,60,33,27,2020-05-01T08:18:25,"[""computer-vision"", ""deep-learning"", ""machine-learning"", ""python""]",618,136,64,consistent
run-llama/ParseBench,python,1,1,84016e673540d4201cfb28dc157abb5a242c66e5,84016e673540d4201cfb28dc157abb5a242c66e5,https://github.com/run-llama/ParseBench.git,3,1,2,2026-04-10T08:46:33,"[""benchmark"", ""document-ai"", ""document-parsing"", ""evaluation"", ""llamaindex"", ""llm"", ""machine-learning"", ""ocr"", ""pdf-parsing"", ""table-extraction"", ""vision-language-models""]",542,78,17,limited
rohitg00/ai-engineering-from-scratch,python,0,0,,,https://github.com/rohitg00/ai-engineering-from-scratch.git,0,0,0,2026-03-18T06:38:02,"[""agents"", ""ai"", ""ai-agents"", ""ai-engineering"", ""computer-vision"", ""course"", ""deep-learning"", ""from-scratch"", ""generative-ai"", ""llm"", ""machine-learning"", ""mcp"", ""nlp"", ""python"", ""reinforcement-learning"", ""rust"", ""swarm-intelligence"", ""transformers"", ""tutorial"", ""typescript""]",46243,8002,17,no_commits
raullenchai/Rapid-MLX,python,185,114,2d48123f1631577bfcd0cdace491372cbe6b27db,ffabdbed23d38f700670487803e72d7a6a2f4d55,https://github.com/raullenchai/Rapid-MLX.git,624,216,408,2026-02-25T12:41:44,"[""apple-silicon"", ""claude-code"", ""cursor"", ""deepseek"", ""fastapi"", ""hacktoberfest"", ""inference"", ""llm"", ""local-llm"", ""m1"", ""m2"", ""m3"", ""macos"", ""mlx"", ""ollama-alternative"", ""openai-api"", ""python"", ""qwen"", ""tool-calling""]",3390,388,39,pervasive
ricequant/rqalpha,python,0,0,,,https://github.com/ricequant/rqalpha.git,0,0,0,2016-07-20T10:38:57,"[""backtest"", ""finance"", ""futures"", ""python"", ""quant"", ""ricequant"", ""rqalpha"", ""stock"", ""ta-lib"", ""trading""]",6627,1768,37,no_commits
rstudio/py-shiny,python,0,0,,,https://github.com/rstudio/py-shiny.git,13,6,7,2021-07-27T08:19:49,[],628,37,14,limited
runtimeverification/evm-semantics,python,1,1,38893bd2aa3ead0f49aaa087d844bcc73bb15771,38893bd2aa3ead0f49aaa087d844bcc73bb15771,https://github.com/runtimeverification/evm-semantics.git,8,2,6,2016-10-03T02:08:34,[],554,152,76,consistent
run-llama/create-llama,python,0,0,,,https://github.com/run-llama/create-llama.git,0,0,0,2024-03-13T08:37:28,[],1438,188,23,no_commits
saidsurucu/yargi-mcp,python,0,0,,,https://github.com/saidsurucu/yargi-mcp.git,0,0,0,2025-05-21T12:56:18,[],1089,166,4,no_commits
safety-research/petri,python,0,0,,,https://github.com/safety-research/petri.git,20,8,12,2025-08-19T08:39:05,[],994,149,12,consistent
rwightman/pytorch-image-models,python,0,0,,,https://github.com/rwightman/pytorch-image-models.git,2,2,0,2019-02-02T05:51:12,[],21022,3470,65,experimental
remsky/Kokoro-FastAPI,python,0,0,,,https://github.com/remsky/Kokoro-FastAPI.git,3,0,3,2024-12-30T11:53:42,"[""fastapi"", ""kokoro"", ""kokoro-82m"", ""kokoro-tts"", ""mutilingual-audio"", ""openai-compatible-api"", ""openwebui"", ""pytorch"", ""sillytavern"", ""text-to-speech"", ""tts"", ""tts-api"", ""tts-captions"", ""tts-generation""]",5302,866,40,experimental
samuelgursky/davinci-resolve-mcp,python,5,2,074ced79d013db4f6b99bdec95fcf90035041a41,04d3fd5998cc9708549de9cc56ea8f83e1a1087b,https://github.com/samuelgursky/davinci-resolve-mcp.git,9,2,7,2025-03-18T03:11:04,"[""blackmagic"", ""blackmagic-design"", ""blackmagicdesign"", ""davinci-resolve"", ""davinciresolve"", ""mcp"", ""mcp-server""]",2045,234,20,limited
rusiaaman/wcgw,python,0,0,,,https://github.com/rusiaaman/wcgw.git,0,0,0,2024-09-20T02:03:30,"[""agent"", ""ai-agent"", ""ai-coding"", ""anthropic"", ""chatgpt"", ""claude"", ""claude-desktop"", ""custom-gpt"", ""llm"", ""llm-agent"", ""llm-code"", ""mcp"", ""mcp-server"", ""openai"", ""shell"", ""terminal""]",672,64,11,no_commits
se2p/pynguin,python,0,0,,,https://github.com/se2p/pynguin.git,0,0,0,2020-07-27T03:50:19,"[""python"", ""search-based-software-testing"", ""test-generation"", ""test-generator"", ""testing-tools""]",1384,97,21,no_commits
sentient-agi/EvoSkill,python,0,0,,,https://github.com/sentient-agi/EvoSkill.git,2,2,0,2026-03-04T08:00:30,[],1020,111,11,experimental
selkies-project/selkies,python,0,0,,,https://github.com/selkies-project/selkies.git,0,0,0,2021-09-20T02:40:04,"[""cloud-gaming"", ""docker"", ""game-streaming"", ""gpu"", ""gstreamer"", ""hacktoberfest"", ""html5"", ""jupyter"", ""kubernetes"", ""linux-gaming"", ""nvidia"", ""opengl"", ""rdp"", ""remote-access"", ""remote-control"", ""remote-desktop"", ""vnc"", ""vulkan"", ""webrtc"", ""x11""]",1984,172,23,no_commits
rlaope/oh-my-hermes,python,4,4,29142bc0fde9402bde5f5099e5f6b1ad0eb44280,23e17c770f632552870b660b51560a187fd243fb,https://github.com/rlaope/oh-my-hermes.git,90,52,38,2026-06-03T01:00:34,"[""agent"", ""ai"", ""ai-agent"", ""ai-tools"", ""claude-code"", ""codex"", ""hermes-agent"", ""hermes-skill"", ""skills""]",714,63,5,consistent
robusta-dev/robusta,python,2,2,f81d93eb2329f149c30a527fc8f918865216fb22,43d920a46b2821604db210e1d8bc3e3c068bb70c,https://github.com/robusta-dev/robusta.git,7,2,5,2021-06-20T08:45:36,"[""alerting"", ""alertmanager"", ""automation"", ""containers"", ""dashboard"", ""devops"", ""docker"", ""grafana"", ""kubernetes"", ""kubernetes-dashboard"", ""kubernetes-monitoring"", ""monitoring"", ""monitoring-tool"", ""notifications"", ""observability"", ""prometheus"", ""prometheus-alertmanager"", ""python"", ""runbooks"", ""slack""]",3072,320,106,limited
seperman/deepdiff,python,0,0,,,https://github.com/seperman/deepdiff.git,0,0,0,2014-09-26T03:21:47,"[""comparison"", ""deep-search"", ""deepdiff"", ""deephash"", ""delta"", ""diff"", ""difference"", ""distance"", ""distance-calculation"", ""hash"", ""hashing"", ""nested"", ""python"", ""reconstruction"", ""recursive"", ""repetition"", ""report-repetition"", ""tree""]",2400,252,76,no_commits
saleor/saleor,python,0,0,,,https://github.com/saleor/saleor.git,0,0,0,2013-02-12T04:46:39,"[""cart"", ""checkout"", ""commerce"", ""composable"", ""e-commerce"", ""ecommerce"", ""graphql"", ""headless"", ""headless-commerce"", ""multichannel"", ""oms"", ""order-management"", ""payments"", ""pim"", ""python"", ""shop"", ""shopping-cart"", ""store""]",23192,6102,261,no_commits
shuvonsec/claude-bug-bounty,python,0,0,,,https://github.com/shuvonsec/claude-bug-bounty.git,0,0,0,2026-03-08T05:34:18,"[""ai-security"", ""bug-bounty"", ""bugcrowd"", ""claude-ai"", ""claude-code"", ""cti"", ""ethical-hacking"", ""hackerone"", ""hacking"", ""hacking-tool"", ""penetration-testing"", ""recon"", ""vulnerability-scanner""]",4164,749,24,no_commits
shotgun-sh/shotgun,python,93,29,c6d7584ef6e4a3f74946f2cd87baf75dabc396fe,743bfb9f76b45e48c00323b3dcbff2498052b121,https://github.com/shotgun-sh/shotgun.git,215,126,89,2025-08-05T08:53:12,"[""cli"", ""codebase-indexing"", ""developer-tools"", ""prd"", ""spec-driven-development"", ""specification-generation"", ""technical-documentation""]",676,34,7,pervasive
sharebook-kr/pykrx,python,0,0,,,https://github.com/sharebook-kr/pykrx.git,0,0,0,2018-12-12T05:09:14,[],988,299,19,no_commits
sgl-project/sglang-omni,python,4,3,69019ff5e4cb4cfb9e1ca3d29eeabde5e8d6a859,52d1343a64446879de1472713c24b6ddab14c495,https://github.com/sgl-project/sglang-omni.git,21,11,10,2026-01-07T06:58:29,[],763,312,74,limited
silviogutierrez/reactivated,python,0,0,,,https://github.com/silviogutierrez/reactivated.git,1,0,1,2018-07-08T06:14:47,[],743,27,10,limited
rohitg00/kubectl-mcp-server,python,0,0,,,https://github.com/rohitg00/kubectl-mcp-server.git,0,0,0,2025-03-23T05:49:07,"[""ai"", ""deployment"", ""devops"", ""genai"", ""kubernetes"", ""kubernetes-cluster"", ""kubernetes-tools"", ""llms"", ""mcp"", ""mcp-server"", ""npm"", ""pypi""]",869,168,7,no_commits
semantica-agi/semantica,python,0,0,,,https://github.com/semantica-agi/semantica.git,0,0,0,2025-06-25T10:41:00,"[""agent-memory"", ""ai"", ""ai-governance"", ""ai-infrastructure"", ""artificial-intelligence"", ""context-engineering"", ""context-graphs"", ""data-engineering"", ""decision-intelligence"", ""developer-tools"", ""explainable-ai"", ""generative-ai"", ""graph-rag"", ""knowledge-graph"", ""llm"", ""ontology"", ""provenance"", ""python"", ""reasoning"", ""semantic-search""]",2519,319,20,no_commits
sigmahq/pysigma,python,0,0,,,https://github.com/sigmahq/pysigma.git,3,3,0,2021-06-14T09:50:15,[],584,146,61,experimental
rocketride-org/rocketride-server,python,39,15,927a8b8b3d7d656437fdee2f497821e40cfb9ead,243c1f26fbedf94a480b614814fdb1f7d82eeb84,https://github.com/rocketride-org/rocketride-server.git,86,36,50,2026-02-11T05:02:53,"[""ai"", ""cpp"", ""data-pipeline"", ""data-processing"", ""machine-learning"", ""mcp"", ""python"", ""sdk"", ""typescript"", ""vscode-extension""]",5849,2128,51,consistent
opencti-platform/connectors,python,6,2,6e08dd418773d480512a1e17314f1a866e6adb37,39fbef5362f8d58e136c0a16e21b880b57a2b0c6,https://github.com/opencti-platform/connectors.git,30,0,4,2019-06-18T09:22:05,"[""cti"", ""cybersecurity"", ""misp"", ""mitre-attack"", ""threat-intelligence""]",568,626,323,limited
saulpw/visidata,python,3,2,26382069974975459342a7e5bb73e3bd908d3491,3cc6d5caa4bcaa0bcf46e364f3e0784737280ea0,https://github.com/saulpw/visidata.git,50,4,46,2016-10-27T04:21:00,"[""cli"", ""csv"", ""datajournalism"", ""datawrangling"", ""devops-tools"", ""eda"", ""hdf5"", ""json"", ""opendata"", ""pandas"", ""python"", ""reconciliation"", ""spreadsheet"", ""sqlite"", ""tabular-data"", ""tsv"", ""tui"", ""unix-toolkit""]",9231,354,113,consistent
sirver/ultisnips,python,0,0,,,https://github.com/sirver/ultisnips.git,0,0,0,2011-12-30T07:07:24,"[""plugin"", ""snippets"", ""ultisnips"", ""vim""]",7690,677,154,no_commits
smileychris/django-countries,python,0,0,,,https://github.com/smileychris/django-countries.git,0,0,0,2013-06-21T08:02:58,"[""country-codes"", ""django"", ""python""]",1526,301,53,no_commits
shenminglinyi/PlotPilot,python,0,0,,,https://github.com/shenminglinyi/PlotPilot.git,10,5,5,2026-04-06T06:45:44,[],1364,424,22,experimental
sirkirby/unifi-mcp,python,4,2,9faa42d99cbf91e15514747658446e53763ca8c1,01b282a6bbc76c8398593f0497f11f1b9456667a,https://github.com/sirkirby/unifi-mcp.git,19,9,10,2025-04-21T06:41:43,"[""agentic-ai"", ""home-automation"", ""mcp-server"", ""unifi"", ""unifi-access"", ""unifi-controller"", ""unifi-network"", ""unifi-protect""]",655,91,27,limited
snyk/agent-scan,python,0,0,,,https://github.com/snyk/agent-scan.git,0,0,0,2025-04-07T02:31:26,"[""agent"", ""ai"", ""mcp"", ""modelcontextprotocol"", ""security""]",2888,256,16,no_commits
solatis/claude-config,python,0,0,,,https://github.com/solatis/claude-config.git,0,0,0,2025-07-28T07:23:25,[],757,120,3,no_commits
speaches-ai/speaches,python,0,0,,,https://github.com/speaches-ai/speaches.git,0,0,0,2024-05-18T02:26:20,"[""docker"", ""docker-compose"", ""faster-whisper"", ""openai-api"", ""openai-whisper"", ""openai-whisper-translation"", ""transcription"", ""whisper"", ""whisper-ai""]",3576,433,33,no_commits
sooperset/mcp-atlassian,python,4,3,cc2f60902b95eaaf6072a5043272f019dfd53ad1,53bd2d96429589067785317627d9aef54799696f,https://github.com/sooperset/mcp-atlassian.git,24,13,11,2024-12-03T09:25:20,"[""atlassian"", ""confluence"", ""jira"", ""mcp""]",5708,1306,163,limited
splunk/splunk-sdk-python,python,0,0,,,https://github.com/splunk/splunk-sdk-python.git,0,0,0,2011-03-20T11:20:06,"[""splunk"", ""splunk-sdk"", ""splunklib""]",741,388,79,no_commits
sqlalchemy-continuum/sqlalchemy-continuum,python,0,0,,,https://github.com/sqlalchemy-continuum/sqlalchemy-continuum.git,0,0,0,2013-05-27T10:30:55,"[""python"", ""sqlalchemy""]",643,138,43,no_commits
spylang/spy,python,2,2,ca3215d9d92a5a40895a37194d8a6b4c4a2473cd,913e7ddf435e335d9ce4eb9ca8f9bad47a7ca217,https://github.com/spylang/spy.git,123,55,68,2023-05-19T02:23:12,[],805,61,33,limited
stickerdaniel/linkedin-mcp-server,python,1,1,5051ae1766f851781d7ff55a66da8c6d04e7d3a2,5051ae1766f851781d7ff55a66da8c6d04e7d3a2,https://github.com/stickerdaniel/linkedin-mcp-server.git,1,0,1,2025-04-13T04:12:09,"[""ai-agents"", ""anthropic"", ""chatgpt"", ""chatgpt-desktop"", ""claude"", ""claude-ai"", ""claude-code"", ""claude-desktop"", ""desktop-extension"", ""dxt"", ""linkedin"", ""linkedin-api"", ""linkedin-mcp"", ""linkedin-profile-scraper"", ""linkedin-scraper"", ""mcp"", ""mcp-server"", ""model-context-protocol"", ""python""]",3058,524,23,experimental
snapcore/snapcraft,python,0,0,,,https://github.com/snapcore/snapcraft.git,3,2,1,2015-10-29T05:23:15,"[""snaps""]",1125,453,184,experimental
runtimeverification/k,python,0,0,,,https://github.com/runtimeverification/k.git,6,5,1,2016-01-20T04:05:56,[],571,162,108,limited
stravalib/stravalib,python,0,0,,,https://github.com/stravalib/stravalib.git,0,0,0,2013-03-17T02:48:54,[],986,244,70,no_commits
strawberry-graphql/strawberry-django,python,4,2,2a8216c65a0779913ba7c3e23bdd86a76476e0af,1513927efbf34956503f359cd32136d5b14484ad,https://github.com/strawberry-graphql/strawberry-django.git,10,7,3,2020-10-30T05:12:01,"[""django"", ""graphql"", ""strawberry-graphql""]",500,155,110,limited
simonw/research,python,41,11,ef5ef7183b471a4812437b42fe230b6e0d07bf76,0fc16dcc9539026d3d8c0ebc77994a625709ee99,https://github.com/simonw/research.git,42,2,40,2025-10-20T03:16:41,[],680,49,4,consistent
strawberry-graphql/strawberry,python,0,0,,,https://github.com/strawberry-graphql/strawberry.git,13,9,4,2018-12-21T08:56:55,"[""asgi"", ""asyncio"", ""django"", ""fastapi"", ""graphql"", ""graphql-library"", ""graphql-schema"", ""graphql-server"", ""hacktoberfest"", ""mypy"", ""python"", ""starlette"", ""strawberry""]",4701,660,312,limited
study8677/antigravity-workspace-template,python,0,0,,,https://github.com/study8677/antigravity-workspace-template.git,25,12,13,2025-11-19T08:51:14,"[""agents-sdk"", ""ai-agent"", ""claude-code"", ""code-intelligence"", ""code-search"", ""codebase-qa"", ""codex-cli"", ""copilot"", ""cursor"", ""developer-tools"", ""ide-plugin"", ""knowledge-graph"", ""llm"", ""mcp"", ""mcp-server"", ""multi-agent"", ""openai"", ""python"", ""rag"", ""windsurf""]",1295,259,12,consistent
shcherbak-ai/contextgem,python,0,0,,,https://github.com/shcherbak-ai/contextgem.git,0,0,0,2024-10-11T08:36:09,"[""ai"", ""autoprompting"", ""contract-analysis"", ""data-extraction"", ""document-intelligence"", ""generative-ai"", ""legaltech"", ""llm"", ""llm-extraction"", ""llm-framework"", ""llm-pipeline"", ""llms"", ""nlp"", ""prompt-engineering"", ""text-analysis"", ""unstructured-data""]",1865,159,4,no_commits
sublimelsp/LSP-copilot,python,0,0,,,https://github.com/sublimelsp/LSP-copilot.git,0,0,0,2022-06-26T09:25:03,[],792,38,12,no_commits
stuffanthings/qbit_manage,python,8,1,8201dafcb052c85a312a4540acd42dcd6bfa4854,8201dafcb052c85a312a4540acd42dcd6bfa4854,https://github.com/stuffanthings/qbit_manage.git,6,3,3,2021-02-20T05:01:47,"[""cross-seed"", ""python"", ""qbittorrent"", ""torrent-management""]",1590,80,24,limited
study8677/repobrain,python,0,0,,,https://github.com/study8677/repobrain.git,0,0,0,2025-11-19T08:51:14,"[""agents-sdk"", ""ai-agent"", ""claude-code"", ""code-intelligence"", ""code-search"", ""codebase-qa"", ""codex-cli"", ""copilot"", ""cursor"", ""developer-tools"", ""ide-plugin"", ""knowledge-graph"", ""llm"", ""mcp"", ""mcp-server"", ""multi-agent"", ""openai"", ""python"", ""rag"", ""windsurf""]",1299,260,14,no_commits
systemd/mkosi,python,0,0,,,https://github.com/systemd/mkosi.git,0,0,0,2016-07-13T10:31:19,"[""boot"", ""btrfs"", ""btrfs-subvolume"", ""debian"", ""disk-image"", ""distro"", ""efi"", ""fedora"", ""gpt"", ""initramfs"", ""initramfs-generator"", ""initramfs-image"", ""luks"", ""mkosi"", ""opensuse"", ""partition"", ""squashfs"", ""ubuntu"", ""verity""]",1972,440,200,no_commits
strands-agents/harness-sdk,python,0,0,,,https://github.com/strands-agents/harness-sdk.git,0,0,0,2025-05-14T07:59:51,"[""agent-framework"", ""agentic"", ""agentic-ai"", ""agents"", ""ai"", ""ai-agents"", ""anthropic"", ""autonomous-agents"", ""bedrock"", ""generative-ai"", ""harness"", ""llm"", ""llm-agent"", ""mcp"", ""multi-agent-systems"", ""openai"", ""python"", ""sdk"", ""strands-agents"", ""typescript""]",6841,1014,250,no_commits
stephengpope/no-code-architects-toolkit,python,0,0,,,https://github.com/stephengpope/no-code-architects-toolkit.git,0,0,0,2024-08-03T10:47:08,[],2155,952,9,no_commits
suyiiyii/AutoGLM-GUI,python,1,1,574ffdd9bed5b68ef9de90e50267cef2c4c89f43,574ffdd9bed5b68ef9de90e50267cef2c4c89f43,https://github.com/suyiiyii/AutoGLM-GUI.git,5,2,3,2025-12-09T06:42:59,[],1106,174,16,experimental
siddsachar/Thoth,python,0,0,,,https://github.com/siddsachar/Thoth.git,1,1,0,2026-03-06T07:50:36,"[""ai-assistant"", ""langchain"", ""langchain-python"", ""local-llm"", ""ollama"", ""privacy"", ""react-agent"", ""sovereign-ai""]",1200,140,4,experimental
siddsachar/row-bot,python,0,0,,,https://github.com/siddsachar/row-bot.git,0,0,0,2026-03-06T07:50:36,"[""ai-assistant"", ""langchain"", ""langchain-python"", ""local-llm"", ""ollama"", ""privacy"", ""react-agent"", ""sovereign-ai""]",1419,169,8,no_commits
strands-agents/sdk-python,python,181,4,3cb39a64ab80c9751dfc922b31e145f93846d46e,e52d83252f1a7988589e405583f02d7038dc4d66,https://github.com/strands-agents/sdk-python.git,17,9,8,2025-05-14T07:59:51,"[""agentic"", ""agentic-ai"", ""agents"", ""ai"", ""anthropic"", ""autonomous-agents"", ""bedrock"", ""genai"", ""litellm"", ""llama"", ""llm"", ""machine-learning"", ""mcp"", ""multi-agent-systems"", ""ollama"", ""openai"", ""opentelemetry"", ""python"", ""strands-agents""]",5975,857,205,experimental
sierra-research/tau2-bench,python,1,1,f2da10b128c890429b4df2ddc4e221563f9fd8fb,f2da10b128c890429b4df2ddc4e221563f9fd8fb,https://github.com/sierra-research/tau2-bench.git,8,2,6,2025-06-09T11:46:17,"[""ai"", ""benchmark"", ""conversational-agents"", ""language-model-agent"", ""llm""]",1757,437,12,limited
taranis-ai/taranis-ai,python,0,0,,,https://github.com/taranis-ai/taranis-ai.git,19,15,4,2023-10-05T08:40:04,"[""artificial-intelligence"", ""cybersecurity"", ""nlp"", ""osint"", ""secops""]",1196,173,21,consistent
terminalfi/lsp-copilot,python,0,0,,,https://github.com/terminalfi/lsp-copilot.git,0,0,0,2022-06-26T09:25:03,[],768,32,9,no_commits
