repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/mutationEventsClOv.test.js,<anonymous>_6,before_each,7,11,5,,0,per_test,1,1,0,2,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/mutationEventsClOv.test.js#L7-L11,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  client2 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/mutationEventsMatch.test.js,<anonymous>_5,before_each,6,9,4,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/mutationEventsMatch.test.js#L6-L9,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/mutationEventsMatchClOv.test.js,<anonymous>_6,before_each,7,11,5,,0,per_test,1,1,0,2,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/mutationEventsMatchClOv.test.js#L7-L11,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  client2 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/mutationEventsRespectActiveStatus.test.js,<anonymous>_5,before_each,6,9,4,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/mutationEventsRespectActiveStatus.test.js#L6-L9,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/oneQuery_props.test.js,<anonymous>_9,before_each,10,14,5,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/oneQuery_props.test.js#L10-L14,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
  [getProps, ComponentToUse] = getComponent();
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/oneQuery_props.test.js,<anonymous>_15,after_each,16,18,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/oneQuery_props.test.js#L16-L18,human_pre2022,human,,"afterEach(() => {
  cleanup();
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/oneQuery_testDisabled.test.js,<anonymous>_7,before_each,8,12,5,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/oneQuery_testDisabled.test.js#L8-L12,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
  [getProps, ComponentToUse] = getComponent();
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/refresh.test.js,<anonymous>_11,before_each,12,16,5,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/refresh.test.js#L12-L16,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
  renders = 0;
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/twoQueries_props.test.js,<anonymous>_11,before_each,12,16,5,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/twoQueries_props.test.js#L12-L16,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
  [getProps1, getProps2, ComponentToUse] = getComponent();
})",2020-11-23,2.8227241615331966,1
arackaf/micro-graphql-react,javascript,5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957,test/hooks/twoQueries_propsDisabled.test.js,<anonymous>_11,before_each,12,16,5,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/arackaf/micro-graphql-react/blob/5f11cb5cc39ce7c295a9ff58ae70c1630ff4f957/test/hooks/twoQueries_propsDisabled.test.js#L12-L16,human_pre2022,human,,"beforeEach(() => {
  client1 = new ClientMock(""endpoint1"");
  setDefaultClient(client1);
  [getProps1, getProps2, ComponentToUse] = getComponent();
})",2020-11-23,2.8227241615331966,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/config-spec.js,<anonymous>_10,before_each,11,17,6,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/config-spec.js#L11-L17,human_pre2022,human,,"beforeEach(() => {
    config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';

    sandbox = sinon.createSandbox();
    sandbox.spy(gsap, 'ensure');
    sandbox.spy(gsap, 'loadFromCDN');
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/config-spec.js,<anonymous>_18,after_each,19,23,5,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/config-spec.js#L19-L23,human_pre2022,human,,"afterEach(() => {
    sandbox.restore();
    config.gsap = { ...configGsap };
    delete window.gsap;
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_14,before_each,15,17,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L15-L17,human_pre2022,human,,"beforeEach(() => {
    sandbox = sinon.createSandbox();
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_18,after_each,19,21,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L19-L21,human_pre2022,human,,"afterEach(() => {
    sandbox.restore();
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_217,before_each,218,221,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L218-L221,human_pre2022,human,,"beforeEach(() => {
      config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';
      group = new Group({ name: 'group' });
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_222,after_each,223,226,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L223-L226,human_pre2022,human,,"afterEach(() => {
      config.gsap = { ...configGsap };
      delete window.gsap;
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_254,before_each,255,257,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L255-L257,human_pre2022,human,,"beforeEach(async () => {
        await setup();
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_258,after_each,259,261,3,,0,per_test,2,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L259-L261,human_pre2022,human,,"afterEach(() => {
        spy && spy.restore();
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_276,before_each,277,307,27,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L277-L307,human_pre2022,human,,"beforeEach(async () => {
        await setup();

        const tlA = {
          transformObject: divA,
          path: 'div[0]',
          props: {
            x: { '0s': 0, '10s': 1000 },
            y: { '0s': 0, '20s': 1000 },
          },
        };

        const tlB = {
          transformObject: divB,
          path: 'div[1]',
          props: {
            scale: { '25s': 1.5 },
          },
        };

        const tlC = {
          transformObject: divC,
          path: 'div[2]',
          props: {
            skewX: { '5s': 300 },
            rotation: { '15s': '1turn' },
          },
        };

        group.timelines = [tlA, tlB, tlC];
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_359,before_each,360,372,12,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L360-L372,human_pre2022,human,,"beforeEach(async () => {
      config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';
      await setup();

      group = new Group({ name: 'group' });
      group.timelines = [
        {
          transformObject: divA,
          path: 'div[0]',
          props: { x: { '0s': 0, '12s': { value: 1000, ease: 'Linear.easeNone' } } },
        },
      ];
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_373,after_each,374,376,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L374-L376,human_pre2022,human,,"afterEach(() => {
      config.gsap = { ...configGsap };
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_398,mocha_before,399,402,4,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L399-L402,human_pre2022,human,,"before(async () => {
      config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';
      await setup();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_403,mocha_after,404,406,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L404-L406,human_pre2022,human,,"after(() => {
      config.gsap = { ...configGsap };
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_407,before_each,408,421,13,,1,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L408-L421,human_pre2022,human,,"beforeEach(() => {
      spy = sinon.spy();

      group = new Group({
        name: 'dispatch-events',
        timelines: [
          {
            transformObject: divA,
            path: 'div[0]',
            props: {},
          },
        ],
      });
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_496,mocha_before,497,500,4,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L497-L500,human_pre2022,human,,"before(async () => {
      config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';
      await setup();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_501,mocha_after,502,504,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L502-L504,human_pre2022,human,,"after(() => {
      config.gsap = { ...configGsap };
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/group-spec.js,<anonymous>_505,before_each,506,522,16,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/group-spec.js#L506-L522,human_pre2022,human,,"beforeEach(() => {
      group = new Group({
        name: 'test',
        timelines: [
          {
            transformObject: divA,
            path: 'div[0]',
            props: {
              x: { '0s': 0, '10s': 1000 },
              y: { '0s': 100, '10s': 200 },
            },
          },
        ],
      });

      group.construct();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/groups-spec.js,<anonymous>_9,mocha_before,10,13,4,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/groups-spec.js#L10-L13,human_pre2022,human,,"before(async () => {
    config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';
    await setup();
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/groups-spec.js,<anonymous>_14,mocha_after,15,17,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/groups-spec.js#L15-L17,human_pre2022,human,,"after(async () => {
    config.gsap = { ...configGsap };
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/groups-spec.js,<anonymous>_73,mocha_before,74,78,5,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/groups-spec.js#L74-L78,human_pre2022,human,,"before(() => {
      sinon
        .stub(is, 'isSVG')
        .callsFake(element => ['SVG', 'G', 'RECT'].includes(element.nodeName));
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/groups-spec.js,<anonymous>_79,mocha_after,80,82,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/groups-spec.js#L80-L82,human_pre2022,human,,"after(() => {
      is.isSVG.restore();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/groups-spec.js,<anonymous>_83,before_each,84,89,5,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/groups-spec.js#L84-L89,human_pre2022,human,,"beforeEach(() => {
      data = simpleGroups[0];
      data.timelines = data.timelines.map(({ transformObject, ...rest }) => rest);

      elements.forEach(el => document.body.appendChild(el));
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/groups-spec.js,<anonymous>_90,after_each,91,93,3,,0,per_test,2,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/groups-spec.js#L91-L93,human_pre2022,human,,"afterEach(() => {
      elements.forEach(el => document.body.contains(el) && document.body.removeChild(el));
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframe-spec.js,<anonymous>_32,before_each,33,35,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframe-spec.js#L33-L35,human_pre2022,human,,"beforeEach(() => {
      keyframe = new Keyframe(0, 0);
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframe-spec.js,<anonymous>_183,before_each,184,187,4,,1,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframe-spec.js#L184-L187,human_pre2022,human,,"beforeEach(() => {
      keyframe = new Keyframe(0, 0);
      spy = sinon.spy();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframes-spec.js,<anonymous>_78,before_each,79,81,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframes-spec.js#L79-L81,human_pre2022,human,,"beforeEach(() => {
      keyframes = new Keyframes();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframes-spec.js,<anonymous>_171,before_each,172,178,7,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframes-spec.js#L172-L178,human_pre2022,human,,"beforeEach(() => {
      keyframes = new Keyframes({
        '0s': { value: 0 },
        '19.45s': { value: 110 },
        '110s': { value: 200 },
      });
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframes-spec.js,<anonymous>_286,before_each,287,294,8,,0,per_test,1,1,0,5,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframes-spec.js#L287-L294,human_pre2022,human,,"beforeEach(() => {
      keyframes = new Keyframes([
        new Keyframe(0, 0),
        new Keyframe(1.5, 100),
        new Keyframe(0.5, 500),
        new Keyframe(10.2, 20),
      ]);
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframes-spec.js,<anonymous>_337,before_each,338,346,8,,0,per_test,1,1,0,3,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframes-spec.js#L338-L346,human_pre2022,human,,"beforeEach(() => {
      mappings = [new EvalMap(/foo/, 'this is foo!'), new EvalMap(/bar/, 'this is bar!')];

      keyframes = new Keyframes({
        '0s': { value: 0 },
        '10s': { value: 500 },
        '20s': { value: 1000 },
      });
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/keyframes-spec.js,<anonymous>_428,before_each,429,437,8,,0,per_test,1,1,0,4,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/keyframes-spec.js#L429-L437,human_pre2022,human,,"beforeEach(() => {
      keyframes = new Keyframes([
        new Keyframe(0, 100),
        new Keyframe(20, 400),
        new Keyframe(50, 1000),
      ]);

      keyframe = keyframes.get(20);
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_164,before_each,165,167,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L165-L167,human_pre2022,human,,"beforeEach(() => {
      list = new List();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_239,before_each,240,242,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L240-L242,human_pre2022,human,,"beforeEach(() => {
        list = new List([], Model);
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_306,before_each,307,309,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L307-L309,human_pre2022,human,,"beforeEach(() => {
        list = new List(['a', 'b', 'c', 'd']);
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_347,before_each,348,350,3,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L348-L350,human_pre2022,human,,"beforeEach(() => {
        list = new List([{ a: 'b' }, { b: 'c' }, { c: 'd' }, { d: 'e' }], Model);
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_405,before_each,406,413,7,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L406-L413,human_pre2022,human,,"beforeEach(() => {
      list = new List([{ a: 'b' }, { b: 'c' }, { c: 'd' }, { d: 'e' }], Model);

      a = list.at(0);
      b = list.at(1);
      c = list.at(2);
      d = list.at(3);
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_632,before_each,633,638,5,,0,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L633-L638,human_pre2022,human,,"beforeEach(() => {
      list = new List([{ frame: 50 }, { frame: 33 }, { frame: 60 }, { frame: 2 }]);

      list.sortOn = 'frame';
      list.linkedList = true;
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/list-spec.js,<anonymous>_740,before_each,741,743,3,,1,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/list-spec.js#L741-L743,human_pre2022,human,,"beforeEach(() => {
      spy = sinon.spy();
    })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_34,mocha_before,35,37,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L35-L37,human_pre2022,human,,"before(async () => {
    config.gsap.autoInjectUrl = 'test/fixtures/gsap.js';
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_38,mocha_after,39,42,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L39-L42,human_pre2022,human,,"after(() => {
    config.gsap = { ...gsapConfig };
    delete window.gsap;
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_43,before_each,44,48,5,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L44-L48,human_pre2022,human,,"beforeEach(() => {
    div = document.createElement('div');
    document.body.appendChild(div);
    registry.clear();
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_49,after_each,50,52,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L50-L52,human_pre2022,human,,"afterEach(() => {
    document.body.removeChild(div);
  })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_150,before_each,151,153,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L151-L153,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.createSandbox();
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_154,after_each,155,159,5,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L155-L159,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
        Object.keys(cache).forEach(key => delete cache[key]);
        Object.keys(req).forEach(key => delete req[key]);
      })",2020-12-17,4.501026694045175,1
spirit/spirit,javascript,60b9e06a35a48810ba2f3bf9dda353af50aa3776,test/load-animation-spec.js,<anonymous>_264,mocha_before,265,270,6,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/spirit/spirit/blob/60b9e06a35a48810ba2f3bf9dda353af50aa3776/test/load-animation-spec.js#L265-L270,human_pre2022,human,,"before(() => {
      sandbox = sinon.createSandbox();
      sandbox
        .stub(is, 'isSVG')
        .callsFake(element => ['SVG', 'G', 'RECT'].includes(element.nodeName));
    })",2020-12-17,4.501026694045175,1
